"Type","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s","Requests Failed/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999","100%"
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Antiques+%26+Art+",2280,0,120,130,102,3217,1393,1.27,0.00,120,130,130,130,160,190,220,230,360,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Books+",2378,0,120,131,100,3140,1375,1.32,0.00,120,130,130,130,160,190,220,230,3100,3100,3100,3100
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Business%2C+Office+%26+Industrial+",2278,0,120,130,100,3145,1423,1.26,0.00,120,130,130,130,160,190,220,230,1100,3100,3100,3100
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Clothing+%26+Accessories+",2316,0,120,134,103,3204,1409,1.29,0.00,120,130,130,130,160,190,220,230,3200,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Coins+",2273,0,120,130,99,3127,1375,1.26,0.00,120,130,130,130,160,190,220,220,270,3100,3100,3100
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Computers+",2293,0,120,131,102,3128,1383,1.27,0.00,120,130,130,140,160,190,220,230,410,3100,3100,3100
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Antiques+%26+Art+",2260,0,120,133,103,3217,1393,1.25,0.00,120,130,130,130,160,190,220,230,3100,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Books+",2295,0,120,134,104,3200,1375,1.27,0.00,120,130,130,130,160,190,210,220,3100,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Business%2C+Office+%26+Industrial+",2296,0,120,136,101,3155,1423,1.27,0.00,120,130,130,130,160,190,220,230,3100,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Clothing+%26+Accessories+",2268,0,120,136,101,3144,1409,1.26,0.00,120,130,130,140,160,190,220,240,3100,3100,3100,3100
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Coins+",2354,0,120,133,102,3232,1375,1.31,0.00,120,130,130,130,160,170,210,230,3100,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Computers+",2253,0,120,134,98,3207,1383,1.25,0.00,120,130,130,130,160,190,220,230,3100,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Antiques+%26+Art+",2242,0,120,141,103,3219,1393,1.24,0.00,120,130,130,140,160,200,220,230,3100,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Books+",2353,0,120,137,105,3207,1375,1.31,0.00,120,130,130,130,160,190,220,230,3200,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Business%2C+Office+%26+Industrial+",2312,0,120,131,103,3139,1423,1.28,0.00,120,130,130,130,160,190,220,220,330,3100,3100,3100
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Clothing+%26+Accessories+",2341,0,120,129,102,3151,1409,1.30,0.00,120,130,130,130,160,190,220,230,310,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Coins+",2249,0,120,135,101,3171,1375,1.25,0.00,120,130,130,140,160,190,220,230,3100,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Computers+",2273,0,120,131,102,3138,1383,1.26,0.00,120,130,130,140,160,190,220,220,280,3100,3100,3100
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Antiques+%26+Art+",2282,0,120,134,103,3221,1393,1.27,0.00,120,130,130,140,160,190,220,220,3100,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Books+",2312,0,120,131,102,3133,1375,1.28,0.00,120,130,130,140,160,190,210,230,1100,3100,3100,3100
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Business%2C+Office+%26+Industrial+",2257,0,120,131,103,3232,1423,1.25,0.00,120,130,130,140,160,190,220,230,300,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Clothing+%26+Accessories+",2335,0,120,140,102,3205,1409,1.30,0.00,120,130,130,140,170,190,220,230,3100,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Coins+",2297,0,120,135,102,3206,1375,1.28,0.00,120,130,130,140,160,190,220,230,3100,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Computers+",2383,0,120,136,102,3241,1383,1.32,0.00,120,130,130,130,160,190,200,230,3200,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Antiques+%26+Art+",2302,0,120,134,107,3206,1393,1.28,0.00,120,130,130,130,160,190,210,230,3100,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Books+",2324,0,120,133,101,3159,1375,1.29,0.00,120,130,130,130,160,190,220,230,3100,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Business%2C+Office+%26+Industrial+",2265,0,120,137,101,3281,1423,1.26,0.00,120,130,130,140,160,190,220,230,3200,3300,3300,3300
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Clothing+%26+Accessories+",2293,0,120,134,98,3161,1409,1.27,0.00,120,130,130,140,160,190,210,230,3100,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Coins+",2320,0,120,128,102,359,1375,1.29,0.00,120,130,130,130,160,190,220,230,280,360,360,360
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Computers+",2325,0,120,131,103,3160,1383,1.29,0.00,120,130,130,130,160,190,200,220,3100,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=25&categoryName=Antiques+%26+Art+",2274,0,120,137,101,3216,1393,1.26,0.00,120,130,130,140,160,190,220,250,3200,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=25&categoryName=Books+",2226,0,120,139,102,3217,1375,1.24,0.00,120,130,130,130,160,190,220,230,3200,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=25&categoryName=Business%2C+Office+%26+Industrial+",2370,0,120,133,102,3163,1423,1.32,0.00,120,130,130,130,160,190,210,230,3100,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=25&categoryName=Clothing+%26+Accessories+",2272,0,120,134,101,3237,1409,1.26,0.00,120,130,130,140,160,190,220,230,3200,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=25&categoryName=Coins+",2287,0,120,132,100,3140,1375,1.27,0.00,120,130,130,140,160,190,220,230,3100,3100,3100,3100
"POST","/PHP/SearchItemsByCategory.php?category=25&categoryName=Computers+",2297,0,120,133,95,3155,1383,1.28,0.00,120,130,130,140,160,190,220,230,3100,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=28&categoryName=Antiques+%26+Art+",2328,0,120,133,101,3223,1393,1.29,0.00,120,130,130,140,160,190,200,220,3200,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=28&categoryName=Books+",2337,0,120,131,99,3156,1375,1.30,0.00,120,130,130,140,160,190,220,230,450,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=28&categoryName=Business%2C+Office+%26+Industrial+",2317,0,120,136,102,3156,1423,1.29,0.00,120,130,130,140,160,190,220,230,3100,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=28&categoryName=Clothing+%26+Accessories+",2408,0,120,134,103,3252,1409,1.34,0.00,120,130,130,140,160,190,220,230,3100,3300,3300,3300
"POST","/PHP/SearchItemsByCategory.php?category=28&categoryName=Coins+",2422,0,120,134,102,3204,1375,1.34,0.00,120,130,130,130,160,190,210,230,3100,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=28&categoryName=Computers+",2332,0,120,132,102,3202,1383,1.29,0.00,120,130,130,140,160,190,220,220,3100,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=31&categoryName=Antiques+%26+Art+",2300,0,120,137,103,3221,1393,1.28,0.00,120,130,130,140,160,190,220,220,3100,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=31&categoryName=Books+",2275,0,120,136,103,3128,1375,1.26,0.00,120,130,130,140,160,190,220,230,3100,3100,3100,3100
"POST","/PHP/SearchItemsByCategory.php?category=31&categoryName=Business%2C+Office+%26+Industrial+",2300,0,120,135,103,3125,1423,1.28,0.00,120,130,130,140,160,190,220,240,3100,3100,3100,3100
"POST","/PHP/SearchItemsByCategory.php?category=31&categoryName=Clothing+%26+Accessories+",2270,0,120,141,102,3233,1409,1.26,0.00,120,130,130,140,170,200,220,250,3200,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=31&categoryName=Coins+",2277,0,120,128,103,326,1375,1.26,0.00,120,130,130,140,160,190,210,230,310,330,330,330
"POST","/PHP/SearchItemsByCategory.php?category=31&categoryName=Computers+",2333,0,120,135,105,3160,1383,1.30,0.00,120,130,130,140,160,190,200,220,3100,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=37&categoryName=Antiques+%26+Art+",2311,0,120,135,100,3140,1393,1.28,0.00,120,130,130,140,160,190,220,230,3100,3100,3100,3100
"POST","/PHP/SearchItemsByCategory.php?category=37&categoryName=Books+",2303,0,120,132,99,3264,1375,1.28,0.00,120,130,130,140,160,190,210,230,3100,3300,3300,3300
"POST","/PHP/SearchItemsByCategory.php?category=37&categoryName=Business%2C+Office+%26+Industrial+",2281,0,120,134,103,3182,1423,1.27,0.00,120,130,130,130,160,190,220,230,3100,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=37&categoryName=Clothing+%26+Accessories+",2317,0,120,134,101,3191,1409,1.29,0.00,120,130,130,130,160,190,220,230,3100,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=37&categoryName=Coins+",2412,0,120,135,102,3323,1375,1.34,0.00,120,130,130,140,160,190,220,230,3100,3300,3300,3300
"POST","/PHP/SearchItemsByCategory.php?category=37&categoryName=Computers+",2309,0,120,130,99,3205,1383,1.28,0.00,120,130,130,130,160,180,220,220,370,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=4&categoryName=Antiques+%26+Art+",2342,0,120,140,97,3217,1393,1.30,0.00,120,130,130,140,160,190,220,230,3200,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=4&categoryName=Books+",2325,0,120,141,103,3218,1375,1.29,0.00,120,130,130,140,160,190,220,230,3200,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=4&categoryName=Business%2C+Office+%26+Industrial+",2273,0,120,135,102,3249,1423,1.26,0.00,120,130,130,140,160,190,220,240,3100,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=4&categoryName=Clothing+%26+Accessories+",2251,0,120,135,102,3268,1409,1.25,0.00,120,130,130,130,160,190,220,230,3200,3300,3300,3300
"POST","/PHP/SearchItemsByCategory.php?category=4&categoryName=Coins+",2251,0,120,136,103,3217,1375,1.25,0.00,120,130,130,140,160,190,220,240,3100,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=4&categoryName=Computers+",2351,0,120,135,96,3155,1383,1.31,0.00,120,130,130,140,160,190,210,230,3100,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=40&categoryName=Antiques+%26+Art+",2426,0,120,137,103,3201,1393,1.35,0.00,120,130,130,140,160,190,220,250,3200,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=40&categoryName=Books+",2268,0,120,139,100,3254,1375,1.26,0.00,120,130,130,140,160,190,220,230,3200,3300,3300,3300
"POST","/PHP/SearchItemsByCategory.php?category=40&categoryName=Business%2C+Office+%26+Industrial+",2378,0,120,133,103,3140,1423,1.32,0.00,120,130,130,130,160,190,220,230,3100,3100,3100,3100
"POST","/PHP/SearchItemsByCategory.php?category=40&categoryName=Clothing+%26+Accessories+",2271,0,120,128,99,281,1409,1.26,0.00,120,130,130,140,160,190,220,230,270,280,280,280
"POST","/PHP/SearchItemsByCategory.php?category=40&categoryName=Coins+",2286,0,120,131,103,3206,1375,1.27,0.00,120,130,130,130,160,190,220,220,3100,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=40&categoryName=Computers+",2261,0,120,132,102,3155,1383,1.26,0.00,120,130,130,130,160,190,210,220,3100,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=58&categoryName=Antiques+%26+Art+",2355,0,120,137,101,3223,1393,1.31,0.00,120,130,130,140,160,190,220,230,3200,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=58&categoryName=Books+",2268,0,120,134,102,3138,1375,1.26,0.00,120,130,130,140,160,190,220,230,3100,3100,3100,3100
