"Type","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s","Requests Failed/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999","100%"
"POST","/PHP/SearchItemsByCategory.php?category=1&categoryName=Antiques+%26+Art+",503,0,120,123,74,376,1393,0.28,0.00,120,130,130,140,160,250,310,340,380,380,380,380
"POST","/PHP/SearchItemsByCategory.php?category=1&categoryName=Books+",507,4,120,124,31,403,1364,0.28,0.00,120,130,130,140,160,280,310,330,400,400,400,400
"POST","/PHP/SearchItemsByCategory.php?category=1&categoryName=Business%2C+Office+%26+Industrial+",521,2,120,124,15,343,1417,0.29,0.00,120,130,130,130,160,250,310,330,340,340,340,340
"POST","/PHP/SearchItemsByCategory.php?category=1&categoryName=Clothing+%26+Accessories+",498,5,120,116,15,343,1394,0.28,0.00,120,130,130,130,140,160,300,310,340,340,340,340
"POST","/PHP/SearchItemsByCategory.php?category=1&categoryName=Coins+",532,6,120,123,15,375,1359,0.30,0.00,120,130,130,130,160,250,310,330,380,380,380,380
"POST","/PHP/SearchItemsByCategory.php?category=1&categoryName=Computers+",480,0,120,120,69,329,1383,0.27,0.00,120,130,130,130,140,190,300,310,330,330,330,330
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Antiques+%26+Art+",500,4,120,121,0,376,1381,0.28,0.00,120,130,130,130,140,190,310,340,380,380,380,380
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Books+",508,2,120,120,31,437,1369,0.28,0.00,120,130,130,130,140,200,310,340,440,440,440,440
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Business%2C+Office+%26+Industrial+",496,3,120,120,0,359,1414,0.28,0.00,120,130,130,130,160,270,300,310,360,360,360,360
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Clothing+%26+Accessories+",461,2,120,122,15,359,1402,0.26,0.00,120,130,130,140,160,230,310,330,360,360,360,360
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Coins+",488,4,120,122,15,437,1363,0.27,0.00,120,130,130,140,160,230,310,340,440,440,440,440
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Computers+",526,1,120,125,15,429,1380,0.29,0.00,120,130,130,140,160,270,310,350,430,430,430,430
"POST","/PHP/SearchItemsByCategory.php?category=11&categoryName=Antiques+%26+Art+",523,4,120,124,15,403,1382,0.29,0.00,120,130,130,140,160,270,330,340,400,400,400,400
"POST","/PHP/SearchItemsByCategory.php?category=11&categoryName=Books+",500,0,120,122,71,392,1375,0.28,0.00,120,130,130,140,160,190,300,340,390,390,390,390
"POST","/PHP/SearchItemsByCategory.php?category=11&categoryName=Business%2C+Office+%26+Industrial+",526,3,120,122,31,359,1414,0.29,0.00,120,130,130,130,160,200,330,340,360,360,360,360
"POST","/PHP/SearchItemsByCategory.php?category=11&categoryName=Clothing+%26+Accessories+",525,0,120,122,74,446,1409,0.29,0.00,120,130,130,130,160,220,300,310,450,450,450,450
"POST","/PHP/SearchItemsByCategory.php?category=11&categoryName=Coins+",554,1,120,126,31,384,1372,0.31,0.00,120,130,130,130,160,300,330,330,380,380,380,380
"POST","/PHP/SearchItemsByCategory.php?category=11&categoryName=Computers+",457,2,120,120,15,437,1376,0.25,0.00,120,130,130,130,160,190,310,330,440,440,440,440
"POST","/PHP/SearchItemsByCategory.php?category=12&categoryName=Antiques+%26+Art+",507,2,120,122,15,390,1387,0.28,0.00,120,130,130,130,160,250,330,340,390,390,390,390
"POST","/PHP/SearchItemsByCategory.php?category=12&categoryName=Books+",501,6,120,122,15,359,1358,0.28,0.00,120,130,130,130,160,250,330,330,360,360,360,360
"POST","/PHP/SearchItemsByCategory.php?category=12&categoryName=Business%2C+Office+%26+Industrial+",499,1,120,119,15,390,1420,0.28,0.00,120,130,130,130,160,170,310,330,390,390,390,390
"POST","/PHP/SearchItemsByCategory.php?category=12&categoryName=Clothing+%26+Accessories+",472,5,120,120,0,390,1394,0.26,0.00,120,130,130,130,160,220,300,330,390,390,390,390
"POST","/PHP/SearchItemsByCategory.php?category=12&categoryName=Coins+",480,4,120,123,0,375,1363,0.27,0.00,120,130,130,140,160,270,310,360,380,380,380,380
"POST","/PHP/SearchItemsByCategory.php?category=12&categoryName=Computers+",533,2,120,120,31,375,1377,0.30,0.00,120,130,130,130,160,260,310,330,380,380,380,380
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Antiques+%26+Art+",510,1,120,123,31,343,1390,0.28,0.00,120,130,130,130,160,270,310,330,340,340,340,340
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Books+",527,2,120,120,31,376,1369,0.29,0.00,120,130,130,130,160,190,310,330,380,380,380,380
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Business%2C+Office+%26+Industrial+",553,3,120,117,15,360,1415,0.31,0.00,120,130,130,130,140,170,300,310,360,360,360,360
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Clothing+%26+Accessories+",497,2,120,123,15,345,1403,0.28,0.00,120,130,130,140,160,270,310,330,350,350,350,350
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Coins+",497,4,120,123,0,437,1363,0.28,0.00,120,130,130,130,160,270,330,370,440,440,440,440
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Computers+",510,1,120,121,31,421,1380,0.28,0.00,120,130,130,130,160,190,310,350,420,420,420,420
"POST","/PHP/SearchItemsByCategory.php?category=14&categoryName=Antiques+%26+Art+",514,1,120,121,31,359,1390,0.29,0.00,120,130,130,130,160,220,310,330,360,360,360,360
"POST","/PHP/SearchItemsByCategory.php?category=14&categoryName=Books+",503,3,120,124,15,375,1366,0.28,0.00,120,130,130,130,160,250,310,330,380,380,380,380
"POST","/PHP/SearchItemsByCategory.php?category=14&categoryName=Business%2C+Office+%26+Industrial+",483,3,120,118,15,346,1414,0.27,0.00,120,130,130,130,150,200,280,310,350,350,350,350
"POST","/PHP/SearchItemsByCategory.php?category=14&categoryName=Clothing+%26+Accessories+",465,2,120,124,0,359,1402,0.26,0.00,120,130,130,140,160,250,310,340,360,360,360,360
"POST","/PHP/SearchItemsByCategory.php?category=14&categoryName=Coins+",497,2,120,120,15,1096,1369,0.28,0.00,120,130,130,130,140,200,310,330,1100,1100,1100,1100
"POST","/PHP/SearchItemsByCategory.php?category=14&categoryName=Computers+",505,1,120,122,15,360,1380,0.28,0.00,120,130,130,130,160,250,310,330,360,360,360,360
"POST","/PHP/SearchItemsByCategory.php?category=15&categoryName=Antiques+%26+Art+",484,1,120,121,15,352,1390,0.27,0.00,120,130,130,130,160,220,300,330,350,350,350,350
"POST","/PHP/SearchItemsByCategory.php?category=15&categoryName=Books+",488,4,120,124,0,1098,1363,0.27,0.00,120,130,130,130,160,270,310,340,1100,1100,1100,1100
"POST","/PHP/SearchItemsByCategory.php?category=15&categoryName=Business%2C+Office+%26+Industrial+",485,1,120,120,0,368,1420,0.27,0.00,120,130,130,130,160,200,300,330,370,370,370,370
"POST","/PHP/SearchItemsByCategory.php?category=15&categoryName=Clothing+%26+Accessories+",478,0,120,121,67,403,1409,0.27,0.00,120,130,130,130,160,250,300,330,400,400,400,400
"POST","/PHP/SearchItemsByCategory.php?category=15&categoryName=Coins+",488,2,120,121,31,359,1369,0.27,0.00,120,130,130,130,140,190,300,330,360,360,360,360
"POST","/PHP/SearchItemsByCategory.php?category=15&categoryName=Computers+",491,1,120,123,15,375,1380,0.27,0.00,120,130,130,130,160,270,310,330,380,380,380,380
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Antiques+%26+Art+",479,1,120,119,46,398,1390,0.27,0.00,120,130,130,130,140,190,300,330,400,400,400,400
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Books+",550,3,120,120,0,385,1367,0.31,0.00,120,130,130,130,160,190,300,340,390,390,390,390
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Business%2C+Office+%26+Industrial+",520,3,120,121,0,359,1414,0.29,0.00,120,130,130,130,160,230,300,320,360,360,360,360
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Clothing+%26+Accessories+",479,3,120,123,31,328,1400,0.27,0.00,120,130,130,140,160,240,300,310,330,330,330,330
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Coins+",493,1,120,122,0,329,1372,0.27,0.00,120,130,130,130,160,220,300,310,330,330,330,330
