"Type","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s","Requests Failed/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999","100%"
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Antiques+%26+Art+",2397,1,16,20,0,234,1392,1.33,0.00,16,16,17,31,31,47,63,94,160,230,230,230
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Books+",2477,1,16,20,0,203,1374,1.38,0.00,16,16,16,31,31,47,63,94,160,200,200,200
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Business%2C+Office+%26+Industrial+",2383,1,16,20,0,187,1422,1.32,0.00,16,16,16,31,31,33,63,94,160,190,190,190
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Clothing+%26+Accessories+",2408,0,16,20,0,203,1409,1.34,0.00,16,16,17,31,31,47,65,94,140,200,200,200
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Coins+",2344,1,16,19,0,156,1374,1.30,0.00,16,16,16,31,31,33,63,78,140,160,160,160
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Computers+",2336,1,16,19,0,187,1382,1.30,0.00,16,16,16,31,31,32,63,100,140,190,190,190
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Antiques+%26+Art+",2317,2,16,19,0,218,1391,1.29,0.00,16,16,17,31,31,43,63,94,190,220,220,220
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Books+",2359,1,16,20,0,1025,1374,1.31,0.00,16,16,17,31,31,47,78,97,200,1000,1000,1000
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Business%2C+Office+%26+Industrial+",2178,1,16,20,0,218,1422,1.21,0.00,16,16,16,31,31,33,64,94,140,220,220,220
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Clothing+%26+Accessories+",2326,1,16,20,0,1064,1408,1.29,0.00,16,16,17,31,31,47,78,94,160,1100,1100,1100
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Coins+",2295,1,16,19,0,218,1374,1.27,0.00,16,16,16,31,31,47,63,78,130,220,220,220
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Computers+",2361,0,16,20,0,159,1383,1.31,0.00,16,16,17,31,31,47,78,110,140,160,160,160
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Antiques+%26+Art+",2271,1,16,21,0,1023,1392,1.26,0.00,16,16,28,31,31,47,78,110,230,1000,1000,1000
