"Type","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s","Requests Failed/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999","100%"
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Antiques+%26+Art+",2362,0,16,22,0,281,1393,1.31,0.00,16,16,31,31,31,47,80,130,220,280,280,280
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Books+",2281,0,16,22,0,281,1375,1.27,0.00,16,16,31,31,31,47,94,120,250,280,280,280
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Business%2C+Office+%26+Industrial+",2351,0,16,22,0,250,1423,1.31,0.00,16,16,31,31,31,47,78,110,220,250,250,250
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Clothing+%26+Accessories+",2293,1,16,22,0,250,1408,1.27,0.00,16,16,31,31,31,47,94,120,160,250,250,250
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Coins+",2391,0,16,21,0,249,1375,1.33,0.00,16,16,31,31,31,47,78,110,200,250,250,250
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Computers+",2413,0,16,22,0,234,1383,1.34,0.00,16,16,31,31,31,47,78,110,220,230,230,230
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Antiques+%26+Art+",2279,0,16,21,0,234,1393,1.27,0.00,16,16,31,31,31,47,78,94,160,230,230,230
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Books+",2332,1,16,21,0,265,1374,1.29,0.00,16,16,31,31,31,47,78,110,200,270,270,270
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Business%2C+Office+%26+Industrial+",2324,1,16,22,0,1063,1422,1.29,0.00,16,16,31,31,31,47,79,120,190,1100,1100,1100
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Clothing+%26+Accessories+",2328,1,16,21,0,234,1408,1.29,0.00,16,16,31,31,31,47,78,95,160,230,230,230
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Coins+",2350,1,16,21,0,250,1374,1.30,0.00,16,16,31,31,31,47,78,110,190,250,250,250
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Computers+",2395,0,16,21,0,265,1383,1.33,0.00,16,16,31,31,31,47,78,110,200,270,270,270
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Antiques+%26+Art+",2382,0,16,21,0,203,1393,1.32,0.00,16,16,31,31,31,47,78,110,160,200,200,200
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Books+",2261,1,16,22,0,218,1374,1.26,0.00,16,16,31,31,31,47,78,110,160,220,220,220
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Business%2C+Office+%26+Industrial+",2430,0,16,22,0,1031,1423,1.35,0.00,16,16,31,31,31,47,78,110,250,1000,1000,1000
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Clothing+%26+Accessories+",2397,0,16,22,0,249,1409,1.33,0.00,16,16,31,31,31,47,78,110,170,250,250,250
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Coins+",2411,1,16,21,0,265,1374,1.34,0.00,16,16,31,31,31,47,78,110,250,270,270,270
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Computers+",2308,0,16,21,0,218,1383,1.28,0.00,16,16,31,31,31,47,78,110,200,220,220,220
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Antiques+%26+Art+",2315,0,16,22,0,249,1393,1.29,0.00,16,16,31,31,31,47,78,110,200,250,250,250
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Books+",2275,0,16,21,0,218,1375,1.26,0.00,16,16,31,31,31,47,63,94,160,220,220,220
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Business%2C+Office+%26+Industrial+",2305,1,16,23,0,1031,1422,1.28,0.00,16,16,31,31,31,62,94,120,230,1000,1000,1000
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Clothing+%26+Accessories+",2339,0,16,21,0,265,1409,1.30,0.00,16,16,31,31,31,47,78,110,170,270,270,270
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Coins+",2336,0,16,21,0,218,1375,1.30,0.00,16,16,31,31,31,47,78,110,170,220,220,220
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Computers+",2327,0,16,22,0,234,1383,1.29,0.00,16,16,31,31,31,47,94,110,210,230,230,230
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Antiques+%26+Art+",2395,0,16,22,0,265,1393,1.33,0.00,16,16,31,31,31,47,78,110,200,270,270,270
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Books+",2378,1,16,21,0,250,1374,1.32,0.00,16,16,31,31,31,47,78,110,200,250,250,250
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Business%2C+Office+%26+Industrial+",2376,0,16,22,0,1032,1423,1.32,0.00,16,16,31,31,31,47,78,110,230,1000,1000,1000
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Clothing+%26+Accessories+",2413,3,16,21,0,234,1407,1.34,0.00,16,16,31,31,31,47,78,110,170,230,230,230
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Coins+",2401,0,16,21,0,265,1375,1.33,0.00,16,16,31,31,31,47,78,110,220,270,270,270
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Computers+",2367,2,16,22,0,218,1381,1.31,0.00,16,16,31,31,31,47,79,120,160,220,220,220
"POST","/PHP/SearchItemsByCategory.php?category=25&categoryName=Antiques+%26+Art+",2313,0,16,21,0,204,1393,1.28,0.00,16,16,31,31,31,47,78,110,200,200,200,200
"POST","/PHP/SearchItemsByCategory.php?category=25&categoryName=Books+",2378,0,16,21,0,218,1375,1.32,0.00,16,16,31,31,31,47,80,120,170,220,220,220
"POST","/PHP/SearchItemsByCategory.php?category=25&categoryName=Business%2C+Office+%26+Industrial+",2337,1,16,21,0,218,1422,1.30,0.00,16,16,31,31,31,47,78,94,170,220,220,220
"POST","/PHP/SearchItemsByCategory.php?category=25&categoryName=Clothing+%26+Accessories+",2415,0,16,22,0,218,1409,1.34,0.00,16,16,31,31,31,47,78,120,160,220,220,220
"POST","/PHP/SearchItemsByCategory.php?category=25&categoryName=Coins+",2400,0,16,22,0,328,1375,1.33,0.00,16,16,31,31,31,47,94,110,270,330,330,330
"POST","/PHP/SearchItemsByCategory.php?category=25&categoryName=Computers+",2283,0,16,21,0,171,1383,1.27,0.00,16,16,31,31,31,47,64,94,160,170,170,170
"POST","/PHP/SearchItemsByCategory.php?category=28&categoryName=Antiques+%26+Art+",2291,1,16,22,0,234,1392,1.27,0.00,16,16,31,31,31,47,78,110,170,230,230,230
"POST","/PHP/SearchItemsByCategory.php?category=28&categoryName=Books+",2354,0,16,21,0,234,1375,1.31,0.00,16,16,31,31,31,47,78,110,170,230,230,230
"POST","/PHP/SearchItemsByCategory.php?category=28&categoryName=Business%2C+Office+%26+Industrial+",2317,0,16,21,0,1031,1423,1.29,0.00,16,16,31,31,31,47,63,94,200,1000,1000,1000
"POST","/PHP/SearchItemsByCategory.php?category=28&categoryName=Clothing+%26+Accessories+",2389,1,16,23,0,1017,1408,1.33,0.00,16,16,31,31,31,47,94,130,230,1000,1000,1000
"POST","/PHP/SearchItemsByCategory.php?category=28&categoryName=Coins+",2327,0,16,22,0,173,1375,1.29,0.00,16,16,31,31,31,47,94,110,170,170,170,170
"POST","/PHP/SearchItemsByCategory.php?category=28&categoryName=Computers+",2282,0,16,21,0,218,1383,1.27,0.00,16,16,31,31,31,47,78,94,160,220,220,220
"POST","/PHP/SearchItemsByCategory.php?category=31&categoryName=Antiques+%26+Art+",2390,2,16,21,0,1031,1391,1.33,0.00,16,16,31,31,31,47,78,110,230,1000,1000,1000
"POST","/PHP/SearchItemsByCategory.php?category=31&categoryName=Books+",2310,0,16,22,0,234,1375,1.28,0.00,16,16,31,31,31,47,78,110,220,230,230,230
"POST","/PHP/SearchItemsByCategory.php?category=31&categoryName=Business%2C+Office+%26+Industrial+",2285,1,16,23,0,3002,1422,1.27,0.00,16,16,31,31,31,47,78,120,190,3000,3000,3000
"POST","/PHP/SearchItemsByCategory.php?category=31&categoryName=Clothing+%26+Accessories+",2261,0,16,21,0,234,1409,1.26,0.00,16,16,31,31,31,47,78,110,190,230,230,230
"POST","/PHP/SearchItemsByCategory.php?category=31&categoryName=Coins+",2359,1,16,22,0,328,1374,1.31,0.00,16,16,31,31,31,47,78,110,220,330,330,330
"POST","/PHP/SearchItemsByCategory.php?category=31&categoryName=Computers+",2327,1,16,22,0,281,1382,1.29,0.00,16,16,31,31,31,47,94,110,160,280,280,280
"POST","/PHP/SearchItemsByCategory.php?category=37&categoryName=Antiques+%26+Art+",2361,0,16,22,0,234,1393,1.31,0.00,16,16,31,31,31,47,78,110,160,230,230,230
"POST","/PHP/SearchItemsByCategory.php?category=37&categoryName=Books+",2366,0,16,21,0,203,1375,1.31,0.00,16,16,31,31,31,47,78,100,170,200,200,200
"POST","/PHP/SearchItemsByCategory.php?category=37&categoryName=Business%2C+Office+%26+Industrial+",2381,2,16,21,0,218,1421,1.32,0.00,16,16,31,31,31,47,78,110,190,220,220,220
"POST","/PHP/SearchItemsByCategory.php?category=37&categoryName=Clothing+%26+Accessories+",2319,1,16,22,0,3048,1408,1.29,0.00,16,16,31,31,31,47,78,110,180,3000,3000,3000
"POST","/PHP/SearchItemsByCategory.php?category=37&categoryName=Coins+",2373,1,16,22,0,1032,1374,1.32,0.00,16,16,31,31,31,47,78,130,250,1000,1000,1000
"POST","/PHP/SearchItemsByCategory.php?category=37&categoryName=Computers+",2348,1,16,22,0,187,1382,1.30,0.00,16,16,31,31,31,47,94,120,190,190,190,190
"POST","/PHP/SearchItemsByCategory.php?category=4&categoryName=Antiques+%26+Art+",2453,2,16,22,0,187,1391,1.36,0.00,16,16,31,31,31,47,94,110,170,190,190,190
"POST","/PHP/SearchItemsByCategory.php?category=4&categoryName=Books+",2316,1,16,22,0,234,1374,1.29,0.00,16,16,31,31,31,47,94,110,200,230,230,230
"POST","/PHP/SearchItemsByCategory.php?category=4&categoryName=Business%2C+Office+%26+Industrial+",2306,0,16,22,0,264,1423,1.28,0.00,16,16,31,31,31,47,94,110,170,260,260,260
"POST","/PHP/SearchItemsByCategory.php?category=4&categoryName=Clothing+%26+Accessories+",2319,0,16,21,0,234,1409,1.29,0.00,16,16,31,31,31,47,78,110,200,230,230,230
"POST","/PHP/SearchItemsByCategory.php?category=4&categoryName=Coins+",2305,2,16,21,0,234,1373,1.28,0.00,16,16,31,31,31,47,78,110,170,230,230,230
"POST","/PHP/SearchItemsByCategory.php?category=4&categoryName=Computers+",2400,1,16,21,0,187,1382,1.33,0.00,16,16,31,31,31,47,78,110,170,190,190,190
"POST","/PHP/SearchItemsByCategory.php?category=40&categoryName=Antiques+%26+Art+",2320,0,16,22,0,218,1393,1.29,0.00,16,16,31,31,31,47,78,110,220,220,220,220
"POST","/PHP/SearchItemsByCategory.php?category=40&categoryName=Books+",2345,1,16,21,0,171,1374,1.30,0.00,16,16,31,31,31,47,73,110,160,170,170,170
"POST","/PHP/SearchItemsByCategory.php?category=40&categoryName=Business%2C+Office+%26+Industrial+",2313,1,16,21,0,180,1422,1.28,0.00,16,16,31,31,31,47,78,110,170,180,180,180
"POST","/PHP/SearchItemsByCategory.php?category=40&categoryName=Clothing+%26+Accessories+",2375,2,16,22,0,265,1407,1.32,0.00,16,16,31,31,31,47,94,110,210,270,270,270
"POST","/PHP/SearchItemsByCategory.php?category=40&categoryName=Coins+",2370,2,16,22,0,187,1373,1.32,0.00,16,16,31,31,31,62,94,110,160,190,190,190
"POST","/PHP/SearchItemsByCategory.php?category=40&categoryName=Computers+",2406,0,16,22,0,1032,1383,1.34,0.00,16,16,31,31,31,47,78,110,220,1000,1000,1000
"POST","/PHP/SearchItemsByCategory.php?category=58&categoryName=Antiques+%26+Art+",2362,0,16,21,0,250,1393,1.31,0.00,16,16,31,31,31,47,78,100,170,250,250,250
"POST","/PHP/SearchItemsByCategory.php?category=58&categoryName=Books+",2262,1,16,23,0,3048,1374,1.26,0.00,16,16,31,31,31,47,78,130,250,3000,3000,3000
"POST","/PHP/SearchItemsByCategory.php?category=58&categoryName=Business%2C+Office+%26+Industrial+",2233,1,16,22,0,249,1422,1.24,0.00,16,16,31,31,31,47,78,94,220,250,250,250
"POST","/PHP/SearchItemsByCategory.php?category=58&categoryName=Clothing+%26+Accessories+",2318,1,16,23,0,1034,1408,1.29,0.00,16,16,31,31,31,47,94,120,250,1000,1000,1000
"POST","/PHP/SearchItemsByCategory.php?category=58&categoryName=Coins+",2384,0,16,21,0,296,1375,1.32,0.00,16,16,31,31,31,47,70,110,230,300,300,300
"POST","/PHP/SearchItemsByCategory.php?category=58&categoryName=Computers+",2358,0,16,21,0,1017,1383,1.31,0.00,16,16,31,31,31,47,73,94,220,1000,1000,1000
"POST","/PHP/SearchItemsByCategory.php?category=61&categoryName=Antiques+%26+Art+",2414,0,16,21,0,218,1393,1.34,0.00,16,16,31,31,31,47,78,110,170,220,220,220
"POST","/PHP/SearchItemsByCategory.php?category=61&categoryName=Books+",2271,1,16,21,0,234,1374,1.26,0.00,16,16,31,31,31,47,78,110,160,230,230,230
"POST","/PHP/SearchItemsByCategory.php?category=61&categoryName=Business%2C+Office+%26+Industrial+",2384,0,16,21,0,171,1423,1.32,0.00,16,16,31,31,31,47,75,94,130,170,170,170
"POST","/PHP/SearchItemsByCategory.php?category=61&categoryName=Clothing+%26+Accessories+",2362,0,16,21,0,171,1409,1.31,0.00,16,16,31,31,31,47,78,110,160,170,170,170
"POST","/PHP/SearchItemsByCategory.php?category=61&categoryName=Coins+",2313,2,16,23,0,1032,1373,1.28,0.00,16,16,31,31,31,47,80,110,230,1000,1000,1000
"POST","/PHP/SearchItemsByCategory.php?category=61&categoryName=Computers+",2383,1,16,21,0,234,1382,1.32,0.00,16,16,31,31,31,47,78,110,220,230,230,230
"POST","/PHP/SearchItemsByCategory.php?category=64&categoryName=Antiques+%26+Art+",2375,0,16,22,0,250,1393,1.32,0.00,16,16,31,31,31,47,78,110,200,250,250,250
"POST","/PHP/SearchItemsByCategory.php?category=64&categoryName=Books+",2264,1,16,22,0,218,1374,1.26,0.00,16,16,31,31,31,47,94,110,200,220,220,220
"POST","/PHP/SearchItemsByCategory.php?category=64&categoryName=Business%2C+Office+%26+Industrial+",2283,0,16,21,0,203,1423,1.27,0.00,16,16,31,31,31,47,78,120,170,200,200,200
"POST","/PHP/SearchItemsByCategory.php?category=64&categoryName=Clothing+%26+Accessories+",2311,0,16,22,0,281,1409,1.28,0.00,16,16,31,31,31,47,87,110,190,280,280,280
