Target Time,Load Intensity,Successful Transactions,Failed Transactions,Dropped Transactions,Avg Response Time,Final Batch Dispatch Time,24.08.2021;11:51:03460
124.5,150.0,151,0,0,0.062,124.49
125.5,150.0,158,0,0,0.062,125.495
126.5,150.0,146,0,0,0.067,126.494
127.5,150.0,150,0,0,0.066,127.49
128.5,150.0,150,0,0,0.061,128.503
129.5,150.0,153,0,0,0.061,129.503
130.5,150.0,147,0,0,0.072,130.499
131.5,150.0,149,0,0,0.067,131.495
132.5,150.0,155,0,0,0.07,132.493
133.5,150.0,144,0,0,0.064,133.49
134.5,150.0,151,0,0,0.073,134.496
135.5,150.0,151,0,0,0.061,135.488
136.5,150.0,155,0,0,0.061,136.495
137.5,150.0,148,0,0,0.065,137.503
138.5,150.0,150,0,0,0.065,138.49
139.5,150.0,151,0,0,0.062,139.499
140.5,150.0,150,0,0,0.063,140.506
141.5,150.0,145,0,0,0.075,141.497
142.5,150.0,153,0,0,0.069,142.49
143.5,150.0,150,0,0,0.062,143.491
144.5,150.0,144,0,0,0.061,144.49
145.5,150.0,156,0,0,0.067,145.502
146.5,150.0,150,0,0,0.06,146.505
147.5,150.0,153,0,0,0.059,147.496
148.5,150.0,149,0,0,0.065,148.502
149.5,150.0,148,0,0,0.065,149.498
150.5,150.0,148,0,0,0.062,150.49
151.5,150.0,150,0,0,0.063,151.493
152.5,150.0,148,0,0,0.069,152.494
153.5,150.0,155,0,0,0.061,153.495
154.5,150.0,149,0,0,0.06,154.49
155.5,150.0,146,0,0,0.06,155.498
156.5,150.0,148,0,0,0.069,156.487
157.5,150.0,156,0,0,0.065,157.488
158.5,150.0,146,0,0,0.06,158.489
159.5,150.0,153,0,0,0.066,159.493
160.5,150.0,149,0,0,0.066,160.493
161.5,150.0,150,0,0,0.068,161.492
162.5,150.0,151,0,0,0.065,162.489
163.5,150.0,147,0,0,0.065,163.488
164.5,150.0,157,0,0,0.065,164.49
165.5,150.0,146,0,0,0.062,165.494
166.5,150.0,145,0,0,0.064,166.491
167.5,150.0,155,0,0,0.071,167.498
168.5,150.0,151,0,0,0.064,168.487
169.5,150.0,146,0,0,0.061,169.492
170.5,150.0,154,0,0,0.066,170.492
171.5,150.0,144,0,0,0.075,171.488
172.5,150.0,153,0,0,0.07,172.49
173.5,150.0,155,0,0,0.067,173.491
174.5,150.0,143,0,0,0.068,174.501
175.5,150.0,159,0,0,0.073,175.507
176.5,150.0,146,0,0,0.065,176.489
177.5,150.0,157,0,0,0.06,177.509
178.5,150.0,141,0,0,0.062,178.494
179.5,150.0,145,0,0,0.067,179.491
180.5,150.0,151,0,0,0.066,180.489
181.5,150.0,153,0,0,0.069,181.496
182.5,150.0,150,0,0,0.069,182.49
183.5,150.0,149,0,0,0.064,183.49
184.5,150.0,150,0,0,0.064,184.49
185.5,150.0,151,0,0,0.067,185.493
186.5,150.0,153,0,0,0.069,186.499
187.5,150.0,144,0,0,0.066,187.498
188.5,150.0,157,0,0,0.062,188.49
189.5,150.0,149,0,0,0.061,189.486
190.5,150.0,150,0,0,0.067,190.489
191.5,150.0,151,0,0,0.067,191.502
192.5,150.0,146,0,0,0.06,192.495
193.5,150.0,153,0,0,0.065,193.498
194.5,150.0,153,0,0,0.065,194.5
195.5,150.0,148,0,0,0.063,195.496
196.5,150.0,150,0,0,0.064,196.497
197.5,150.0,146,0,0,0.067,197.489
198.5,150.0,157,0,0,0.065,198.493
199.5,150.0,148,0,0,0.063,199.491
200.5,150.0,145,0,0,0.064,200.491
201.5,150.0,145,0,0,0.073,201.489
202.5,150.0,145,0,0,0.07,202.489
203.5,150.0,166,0,0,0.065,203.5
204.5,150.0,145,0,0,0.063,204.497
205.5,150.0,153,0,0,0.067,205.509
206.5,150.0,149,0,0,0.064,206.49
207.5,150.0,153,0,0,0.057,207.499
208.5,150.0,150,0,0,0.066,208.502
209.5,150.0,143,0,0,0.064,209.5
210.5,150.0,150,0,0,0.061,210.493
211.5,150.0,157,0,0,0.063,211.505
212.5,150.0,146,0,0,0.071,212.49
213.5,150.0,150,0,0,0.064,213.492
214.5,150.0,154,0,0,0.058,214.496
215.5,150.0,142,0,0,0.063,215.492
216.5,150.0,152,0,0,0.072,216.495
217.5,150.0,152,0,0,0.067,217.496
218.5,150.0,153,0,0,0.058,218.494
219.5,150.0,148,0,0,0.069,219.492
220.5,150.0,145,0,0,0.08,220.491
221.5,150.0,153,0,0,0.069,221.499
222.5,150.0,148,0,0,0.066,222.491
223.5,150.0,157,0,0,0.07,223.507
224.5,150.0,143,0,0,0.071,224.504
225.5,150.0,155,0,0,0.06,225.496
226.5,150.0,148,0,0,0.064,226.498
227.5,150.0,147,0,0,0.071,227.491
228.5,150.0,154,0,0,0.071,228.495
229.5,150.0,149,0,0,0.057,229.498
230.5,150.0,151,0,0,0.07,230.497
231.5,150.0,148,0,0,0.079,231.491
232.5,150.0,146,0,0,0.064,232.489
233.5,150.0,157,0,0,0.056,233.497
234.5,150.0,144,0,0,0.067,234.502
235.5,150.0,153,0,0,0.068,235.494
236.5,150.0,156,0,0,0.062,236.498
237.5,150.0,150,0,0,0.057,237.5
238.5,150.0,143,0,0,0.067,238.489
239.5,150.0,155,0,0,0.069,239.492
240.5,150.0,149,0,0,0.055,240.506
241.5,150.0,143,0,0,0.071,241.487
242.5,150.0,152,0,0,0.076,242.492
243.5,150.0,154,0,0,0.072,243.497
244.5,150.0,146,0,0,0.055,244.493
245.5,150.0,152,0,0,0.067,245.489
246.5,150.0,148,0,0,0.068,246.493
247.5,150.0,155,0,0,0.062,247.505
248.5,150.0,148,0,0,0.056,248.492
249.5,150.0,149,0,0,0.068,249.495
250.5,150.0,156,0,0,0.07,250.501
251.5,150.0,141,0,0,0.059,251.494
252.5,150.0,154,0,0,0.068,252.5
253.5,150.0,150,0,0,0.072,253.486
254.5,150.0,151,0,0,0.069,254.49
255.5,150.0,152,0,0,0.057,255.495
256.5,150.0,139,0,0,0.07,256.496
257.5,150.0,158,0,0,0.076,257.493
258.5,150.0,155,0,0,0.062,258.488
259.5,150.0,146,0,0,0.059,259.497
260.5,150.0,143,0,0,0.071,260.493
261.5,150.0,40,0,0,0.084,261.496
262.5,150.0,0,0,0,0.0,262.499
263.5,150.0,0,0,0,0.0,263.491
264.5,150.0,1,0,0,3.426,264.486
265.5,150.0,0,0,0,0.0,265.491
266.5,150.0,0,0,0,0.0,266.49
267.5,150.0,0,0,0,0.0,267.494
268.5,150.0,0,0,0,0.0,268.489
269.5,150.0,0,0,0,0.0,269.491
270.5,150.0,0,20,0,0.0,270.504
271.5,150.0,0,0,0,0.0,271.487
272.5,150.0,0,14,0,0.0,272.497
273.5,150.0,0,6,0,0.0,273.496
274.5,150.0,0,5,0,0.0,274.488
275.5,150.0,0,5,0,0.0,275.487
276.5,150.0,0,0,0,0.0,276.502
277.5,150.0,0,0,0,0.0,277.492
278.5,150.0,0,0,0,0.0,278.492
279.5,150.0,0,11,0,0.0,279.491
280.5,150.0,0,8,0,0.0,280.501
281.5,150.0,0,11,0,0.0,281.494
282.5,150.0,0,0,0,0.0,282.5
283.5,150.0,0,3,0,0.0,283.495
284.5,150.0,0,5,0,0.0,284.494
285.5,150.0,0,1,0,0.0,285.501
286.5,150.0,0,4,0,0.0,286.496
287.5,150.0,0,3,0,0.0,287.492
288.5,150.0,0,2,0,0.0,288.506
289.5,150.0,0,19,0,0.0,289.496
290.5,150.0,0,3,0,0.0,290.495
291.5,150.0,0,2,0,0.0,291.489
292.5,150.0,0,2,0,0.0,292.486
293.5,150.0,0,1,0,0.0,293.49
294.5,150.0,0,3,0,0.0,294.488
295.5,150.0,0,1,0,0.0,295.504
296.5,150.0,0,9,0,0.0,296.492
297.5,150.0,0,0,0,0.0,297.497
298.5,150.0,0,17,0,0.0,298.501
299.5,150.0,0,12,0,0.0,299.502
300.5,150.0,0,5,0,0.0,300.494
301.5,150.0,0,0,0,0.0,301.491
302.5,150.0,0,3,0,0.0,302.496
303.5,150.0,0,3,0,0.0,303.488
304.5,150.0,0,1,0,0.0,304.496
305.5,150.0,0,5,0,0.0,305.487
306.5,150.0,0,4,0,0.0,306.492
307.5,150.0,0,3,0,0.0,307.496
308.5,150.0,0,18,0,0.0,308.491
309.5,150.0,0,9,0,0.0,309.487
310.5,150.0,0,4,0,0.0,310.506
311.5,150.0,0,0,0,0.0,311.487
312.5,150.0,0,3,0,0.0,312.488
313.5,150.0,0,3,0,0.0,313.492
314.5,150.0,0,1,0,0.0,314.486
315.5,150.0,0,9,0,0.0,315.501
316.5,150.0,0,0,0,0.0,316.504
317.5,150.0,0,6,0,0.0,317.492
318.5,150.0,81,21,0,1.903,318.488
319.5,150.0,302,0,0,0.187,319.505
320.5,150.0,325,0,0,0.153,320.49
321.5,150.0,323,0,0,0.153,321.497
322.5,150.0,328,0,0,0.153,322.498
323.5,150.0,347,0,0,0.145,323.494
324.5,150.0,354,0,0,0.14,324.495
325.5,150.0,369,0,0,0.139,325.498
326.5,150.0,338,0,0,0.143,326.491
327.5,150.0,360,0,0,0.138,327.495
328.5,150.0,345,0,0,0.146,328.504
329.5,150.0,367,0,0,0.138,329.496
330.5,150.0,365,0,0,0.134,330.493
331.5,150.0,304,0,0,0.168,331.503
332.5,150.0,336,0,0,0.141,332.494
333.5,150.0,362,0,0,0.142,333.495
334.5,150.0,346,0,0,0.139,334.49
335.5,150.0,367,0,0,0.137,335.494
336.5,150.0,326,0,0,0.157,336.492
337.5,150.0,361,0,0,0.137,337.488
338.5,150.0,361,0,0,0.136,338.488
339.5,150.0,345,0,0,0.146,339.497
340.5,150.0,364,0,0,0.138,340.5
341.5,150.0,297,0,0,0.162,341.489
342.5,150.0,344,0,0,0.148,342.489
343.5,150.0,339,0,0,0.146,343.491
344.5,150.0,317,0,0,0.153,344.489
345.5,150.0,353,0,0,0.149,345.497
346.5,150.0,312,0,0,0.154,346.488
347.5,150.0,343,0,0,0.147,347.487
348.5,150.0,352,0,0,0.14,348.498
349.5,150.0,347,0,0,0.141,349.496
350.5,150.0,334,0,0,0.15,350.499
351.5,150.0,305,0,0,0.16,351.489
352.5,150.0,317,0,0,0.165,352.497
353.5,150.0,339,0,0,0.143,353.495
354.5,150.0,335,0,0,0.15,354.487
355.5,150.0,339,0,0,0.145,355.486
356.5,150.0,336,0,0,0.146,356.492
357.5,150.0,336,0,0,0.15,357.491
358.5,150.0,352,0,0,0.143,358.489
359.5,150.0,342,0,0,0.142,359.493
360.5,150.0,337,0,0,0.148,360.496
361.5,150.0,333,0,0,0.147,361.49
362.5,150.0,312,0,0,0.159,362.497
363.5,150.0,157,0,0,0.06,363.498
364.5,150.0,150,0,0,0.058,364.499
365.5,150.0,141,0,0,0.079,365.493
366.5,150.0,153,0,0,0.081,366.494
367.5,150.0,156,0,0,0.054,367.49
368.5,150.0,147,0,0,0.064,368.493
369.5,150.0,137,0,0,0.082,369.497
370.5,150.0,163,0,0,0.078,370.498
371.5,150.0,145,0,0,0.064,371.488
372.5,150.0,138,0,0,0.071,372.489
373.5,150.0,159,0,0,0.09,373.509
374.5,150.0,158,0,0,0.067,374.508
