"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Antiques+%26+Art+",1557,649,15000,26249,22,312297,812,0.87
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Books+",1520,598,14000,24127,8,326815,834,0.84
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Business%2C+Office+%26+Industrial+",1579,675,15000,24539,15,369592,814,0.88
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Clothing+%26+Accessories+",1555,638,14000,24020,22,298555,830,0.86
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Coins+",1591,675,14000,24595,6,361330,791,0.88
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Computers+",1608,626,15000,23156,8,356739,844,0.89
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Antiques+%26+Art+",1624,614,15000,23771,20,358055,866,0.90
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Books+",1515,577,15000,23701,2,302796,851,0.84
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Business%2C+Office+%26+Industrial+",1567,654,15000,25218,12,359966,829,0.87
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Clothing+%26+Accessories+",1555,625,15000,24605,4,359966,842,0.86
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Coins+",1599,646,15000,24313,6,368345,819,0.89
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Computers+",1630,636,15000,22634,7,368321,843,0.91
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Antiques+%26+Art+",1573,639,15000,25162,35,361682,827,0.87
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Books+",1577,649,15000,24398,15,339284,809,0.88
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Business%2C+Office+%26+Industrial+",1592,635,15000,23708,21,357771,855,0.88
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Clothing+%26+Accessories+",1582,642,15000,22724,2,306562,837,0.88
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Coins+",1538,617,14000,24782,15,365076,823,0.85
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Computers+",1572,627,15000,26462,34,343541,831,0.87
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Antiques+%26+Art+",1536,622,14000,24940,18,345615,828,0.85
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Books+",1532,641,15000,24949,26,365519,799,0.85
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Business%2C+Office+%26+Industrial+",1586,623,14000,24601,25,367271,864,0.88
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Clothing+%26+Accessories+",1584,618,15000,25100,48,383598,859,0.88
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Coins+",1532,618,15000,24249,6,367231,820,0.85
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Computers+",1585,618,15000,24814,6,346890,843,0.88
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Antiques+%26+Art+",1630,650,15000,26279,14,354525,837,0.91
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Books+",1600,646,15000,23882,7,318610,819,0.89
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Business%2C+Office+%26+Industrial+",1593,649,14000,24276,6,358255,843,0.89
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Clothing+%26+Accessories+",1554,588,15000,24298,83,330951,875,0.86
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Coins+",1576,648,14000,24657,10,365078,809,0.88
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Computers+",1561,608,15000,22853,3,274371,844,0.87
"POST","/PHP/SearchItemsByCategory.php?category=25&categoryName=Antiques+%26+Art+",1611,654,16000,25721,12,332745,827,0.90
"POST","/PHP/SearchItemsByCategory.php?category=25&categoryName=Books+",1645,659,15000,24525,34,359952,824,0.91
"POST","/PHP/SearchItemsByCategory.php?category=25&categoryName=Business%2C+Office+%26+Industrial+",1588,657,15000,24730,13,354920,834,0.88
"POST","/PHP/SearchItemsByCategory.php?category=25&categoryName=Clothing+%26+Accessories+",1591,656,15000,24632,11,323764,828,0.88
"POST","/PHP/SearchItemsByCategory.php?category=25&categoryName=Coins+",1597,678,16000,26200,17,368338,791,0.89
"POST","/PHP/SearchItemsByCategory.php?category=25&categoryName=Computers+",1618,605,14000,22614,3,360148,865,0.90
"POST","/PHP/SearchItemsByCategory.php?category=28&categoryName=Antiques+%26+Art+",1619,654,14000,23582,6,350582,830,0.90
"POST","/PHP/SearchItemsByCategory.php?category=28&categoryName=Books+",1589,624,15000,22552,5,315226,835,0.88
"POST","/PHP/SearchItemsByCategory.php?category=28&categoryName=Business%2C+Office+%26+Industrial+",1661,670,15000,24306,36,323537,849,0.92
"POST","/PHP/SearchItemsByCategory.php?category=28&categoryName=Clothing+%26+Accessories+",1637,635,15000,24717,4,361694,862,0.91
"POST","/PHP/SearchItemsByCategory.php?category=28&categoryName=Coins+",1608,664,15000,24016,6,303259,807,0.89
"POST","/PHP/SearchItemsByCategory.php?category=28&categoryName=Computers+",1555,607,15000,24946,38,351905,843,0.86
"POST","/PHP/SearchItemsByCategory.php?category=31&categoryName=Antiques+%26+Art+",1594,646,14000,23775,7,352728,828,0.89
"POST","/PHP/SearchItemsByCategory.php?category=31&categoryName=Books+",1605,613,14000,25269,3,353107,849,0.89
"POST","/PHP/SearchItemsByCategory.php?category=31&categoryName=Business%2C+Office+%26+Industrial+",1586,628,15000,23985,13,342279,859,0.88
"POST","/PHP/SearchItemsByCategory.php?category=31&categoryName=Clothing+%26+Accessories+",1575,654,16000,25731,18,338108,823,0.88
"POST","/PHP/SearchItemsByCategory.php?category=31&categoryName=Coins+",1597,638,15000,25391,11,342510,825,0.89
"POST","/PHP/SearchItemsByCategory.php?category=31&categoryName=Computers+",1620,652,14000,22965,29,351952,826,0.90
"POST","/PHP/SearchItemsByCategory.php?category=37&categoryName=Antiques+%26+Art+",1654,615,15000,24783,14,354901,875,0.92
"POST","/PHP/SearchItemsByCategory.php?category=37&categoryName=Books+",1573,677,15000,25671,3,349360,783,0.87
"POST","/PHP/SearchItemsByCategory.php?category=37&categoryName=Business%2C+Office+%26+Industrial+",1500,614,15000,24525,24,324180,840,0.83
"POST","/PHP/SearchItemsByCategory.php?category=37&categoryName=Clothing+%26+Accessories+",1593,597,15000,24614,40,351932,880,0.89
"POST","/PHP/SearchItemsByCategory.php?category=37&categoryName=Coins+",1516,625,15000,23440,12,353997,808,0.84
"POST","/PHP/SearchItemsByCategory.php?category=37&categoryName=Computers+",1593,622,15000,24220,6,334167,842,0.89
"POST","/PHP/SearchItemsByCategory.php?category=4&categoryName=Antiques+%26+Art+",1611,649,15000,25443,5,329404,831,0.90
"POST","/PHP/SearchItemsByCategory.php?category=4&categoryName=Books+",1534,623,15000,25067,48,329330,816,0.85
"POST","/PHP/SearchItemsByCategory.php?category=4&categoryName=Business%2C+Office+%26+Industrial+",1638,629,15000,24536,5,338424,876,0.91
"POST","/PHP/SearchItemsByCategory.php?category=4&categoryName=Clothing+%26+Accessories+",1620,642,15000,25273,57,330960,850,0.90
"POST","/PHP/SearchItemsByCategory.php?category=4&categoryName=Coins+",1660,641,15000,24900,9,358628,844,0.92
"POST","/PHP/SearchItemsByCategory.php?category=4&categoryName=Computers+",1555,617,15000,23882,1,360149,834,0.86
"POST","/PHP/SearchItemsByCategory.php?category=40&categoryName=Antiques+%26+Art+",1570,606,15000,25304,27,372464,855,0.87
"POST","/PHP/SearchItemsByCategory.php?category=40&categoryName=Books+",1543,620,15000,23826,10,351209,822,0.86
"POST","/PHP/SearchItemsByCategory.php?category=40&categoryName=Business%2C+Office+%26+Industrial+",1600,656,15000,24369,11,354901,839,0.89
"POST","/PHP/SearchItemsByCategory.php?category=40&categoryName=Clothing+%26+Accessories+",1620,642,15000,23568,17,309863,850,0.90
"POST","/PHP/SearchItemsByCategory.php?category=40&categoryName=Coins+",1488,600,15000,26080,18,361679,820,0.83
"POST","/PHP/SearchItemsByCategory.php?category=40&categoryName=Computers+",1467,616,16000,25277,11,357047,802,0.82
"POST","/PHP/SearchItemsByCategory.php?category=58&categoryName=Antiques+%26+Art+",1630,670,15000,22999,9,354914,820,0.91
"POST","/PHP/SearchItemsByCategory.php?category=58&categoryName=Books+",1658,687,15000,24635,10,367243,805,0.92
"POST","/PHP/SearchItemsByCategory.php?category=58&categoryName=Business%2C+Office+%26+Industrial+",1599,635,14000,23383,15,328507,857,0.89
"POST","/PHP/SearchItemsByCategory.php?category=58&categoryName=Clothing+%26+Accessories+",1639,640,15000,24299,31,331897,858,0.91
"POST","/PHP/SearchItemsByCategory.php?category=58&categoryName=Coins+",1546,638,15000,26435,38,352814,807,0.86
"POST","/PHP/SearchItemsByCategory.php?category=58&categoryName=Computers+",1616,654,15000,24525,23,356915,823,0.90
"POST","/PHP/SearchItemsByCategory.php?category=61&categoryName=Antiques+%26+Art+",1558,606,15000,23749,14,351568,851,0.87
"POST","/PHP/SearchItemsByCategory.php?category=61&categoryName=Books+",1517,589,14000,24355,20,352738,841,0.84
"POST","/PHP/SearchItemsByCategory.php?category=61&categoryName=Business%2C+Office+%26+Industrial+",1594,632,15000,26434,13,361867,858,0.89
"POST","/PHP/SearchItemsByCategory.php?category=61&categoryName=Clothing+%26+Accessories+",1550,642,15000,25906,4,365743,825,0.86
"POST","/PHP/SearchItemsByCategory.php?category=61&categoryName=Coins+",1519,615,16000,24885,49,360198,818,0.84
"POST","/PHP/SearchItemsByCategory.php?category=61&categoryName=Computers+",1594,632,15000,24614,5,361691,834,0.89
"POST","/PHP/SearchItemsByCategory.php?category=64&categoryName=Antiques+%26+Art+",1565,633,15000,25483,57,372225,829,0.87
"POST","/PHP/SearchItemsByCategory.php?category=64&categoryName=Books+",1608,645,14000,23843,4,334279,823,0.89
"POST","/PHP/SearchItemsByCategory.php?category=64&categoryName=Business%2C+Office+%26+Industrial+",1513,602,14000,23908,6,349346,856,0.84
"POST","/PHP/SearchItemsByCategory.php?category=64&categoryName=Clothing+%26+Accessories+",1636,652,14000,23555,37,357271,847,0.91
"POST","/PHP/SearchItemsByCategory.php?category=64&categoryName=Coins+",1541,624,15000,23807,10,327035,818,0.86
