"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Antiques+%26+Art+",859,195,7600,12485,24,93181,1076,0.48
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Books+",878,207,7900,12598,3,76293,1050,0.49
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Business%2C+Office+%26+Industrial+",850,198,7800,12379,48,88131,1091,0.47
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Clothing+%26+Accessories+",900,189,7400,12463,10,153715,1113,0.50
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Coins+",843,199,8400,13127,10,92778,1050,0.47
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Computers+",932,227,7900,12899,3,90599,1046,0.52
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Antiques+%26+Art+",823,199,8100,12854,12,78140,1056,0.46
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Books+",818,180,7900,12850,9,96500,1072,0.45
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Business%2C+Office+%26+Industrial+",896,196,7900,12816,77,116585,1111,0.50
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Clothing+%26+Accessories+",796,197,8100,13040,10,92826,1060,0.44
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Coins+",878,195,7900,12611,12,80135,1069,0.49
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Computers+",869,201,7600,12334,1,77149,1063,0.48
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Antiques+%26+Art+",876,198,7700,12487,26,96526,1078,0.49
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Books+",835,171,7500,12171,7,87362,1093,0.46
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Business%2C+Office+%26+Industrial+",849,200,7800,12690,38,148043,1087,0.47
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Clothing+%26+Accessories+",847,185,7400,12286,2,98993,1101,0.47
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Coins+",849,189,7600,12257,8,92959,1068,0.47
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Computers+",800,202,8500,12942,3,96332,1033,0.44
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Antiques+%26+Art+",842,188,7400,12310,10,85471,1081,0.47
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Books+",836,193,8700,13317,363,132949,1057,0.46
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Business%2C+Office+%26+Industrial+",844,189,8100,12972,17,122914,1104,0.47
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Clothing+%26+Accessories+",861,199,8000,13522,51,149777,1083,0.48
