"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Antiques+%26+Art+",1133,0,150,208,134,3863,1393,0.63
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Books+",1153,0,150,196,134,952,1375,0.64
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Business%2C+Office+%26+Industrial+",1134,0,150,195,125,1389,1423,0.63
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Clothing+%26+Accessories+",1118,0,150,201,126,1433,1409,0.62
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Coins+",1096,0,150,206,133,8695,1375,0.61
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Computers+",1160,0,150,199,132,1367,1383,0.64
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Antiques+%26+Art+",1186,0,150,194,131,851,1393,0.66
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Books+",1161,0,150,200,130,1360,1375,0.65
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Business%2C+Office+%26+Industrial+",1144,0,150,198,125,1321,1423,0.64
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Clothing+%26+Accessories+",1085,0,150,196,129,1344,1409,0.60
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Coins+",1192,0,150,212,133,11315,1375,0.66
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Computers+",1149,0,150,199,123,1844,1383,0.64
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Antiques+%26+Art+",1077,0,150,199,134,1508,1393,0.60
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Books+",1195,0,150,205,132,1492,1375,0.66
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Business%2C+Office+%26+Industrial+",1167,0,150,204,134,1753,1423,0.65
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Clothing+%26+Accessories+",1078,0,150,204,134,1640,1409,0.60
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Coins+",1174,0,150,201,131,1708,1375,0.65
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Computers+",1120,0,150,199,125,890,1383,0.62
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Antiques+%26+Art+",1141,0,150,202,131,1666,1393,0.63
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Books+",1137,0,150,208,134,1408,1375,0.63
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Business%2C+Office+%26+Industrial+",1141,0,150,198,133,1337,1423,0.63
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Clothing+%26+Accessories+",1147,0,150,201,134,1046,1409,0.64
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Coins+",1191,0,150,210,127,3739,1375,0.66
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Computers+",1058,0,150,199,134,1392,1383,0.59
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Antiques+%26+Art+",1125,0,150,204,133,1379,1393,0.63
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Books+",1164,0,150,200,131,1964,1375,0.65
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Business%2C+Office+%26+Industrial+",1135,0,150,205,127,1421,1423,0.63
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Clothing+%26+Accessories+",1161,0,150,201,124,1355,1409,0.65
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Coins+",1152,0,150,205,133,1428,1375,0.64
