"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Antiques+%26+Art+",1244,340,9000,13490,77,244100,1012,0.69
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Books+",1202,333,9000,14410,58,205621,994,0.67
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Business%2C+Office+%26+Industrial+",1261,358,8700,12774,20,202453,1019,0.70
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Clothing+%26+Accessories+",1229,335,8900,14548,98,252848,1024,0.68
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Coins+",1287,379,8700,13210,13,320137,970,0.72
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Computers+",1260,362,8900,14467,12,316448,985,0.70
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Antiques+%26+Art+",1267,375,8900,14190,14,258848,980,0.70
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Books+",1214,333,8600,13499,17,238241,997,0.67
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Business%2C+Office+%26+Industrial+",1268,364,8400,12789,14,205319,1014,0.70
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Clothing+%26+Accessories+",1227,355,8300,13416,26,226503,1001,0.68
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Coins+",1256,357,8800,13585,8,198134,984,0.70
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Computers+",1267,327,8800,13526,72,200624,1026,0.70
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Antiques+%26+Art+",1247,344,8800,14176,136,279322,1008,0.69
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Books+",1215,374,8800,13706,0,144066,951,0.68
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Business%2C+Office+%26+Industrial+",1286,376,8800,13765,40,156962,1006,0.71
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Clothing+%26+Accessories+",1288,370,8600,14666,5,251247,1004,0.72
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Coins+",1235,349,8600,13992,10,237408,986,0.69
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Computers+",1130,325,9100,14339,19,184548,985,0.63
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Antiques+%26+Art+",1224,356,8700,13398,50,188101,987,0.68
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Books+",1311,387,8400,11884,10,185728,969,0.73
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Business%2C+Office+%26+Industrial+",1272,344,8900,13987,35,196444,1038,0.71
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Clothing+%26+Accessories+",1263,356,8900,14593,23,227029,1011,0.70
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Coins+",1250,378,8700,13638,20,312164,959,0.69
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Computers+",1277,377,8900,14515,22,306586,974,0.71
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Antiques+%26+Art+",1277,371,8500,13826,6,297221,988,0.71
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Books+",1274,369,8900,14692,8,301418,976,0.71
