"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Antiques+%26+Art+",1242,557,21000,35663,2,191180,768,0.69
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Books+",1209,591,21000,36439,7,169771,702,0.67
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Business%2C+Office+%26+Industrial+",1142,552,21000,37348,67,180232,735,0.63
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Clothing+%26+Accessories+",1210,552,21000,35963,22,200038,766,0.67
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Coins+",1181,553,21000,36215,37,171243,731,0.66
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Computers+",1220,578,21000,35984,15,177853,727,0.68
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Antiques+%26+Art+",1201,532,21000,35356,3,209770,775,0.67
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Books+",1163,554,21000,36149,58,169182,720,0.65
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Business%2C+Office+%26+Industrial+",1217,552,21000,35096,32,189300,777,0.68
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Clothing+%26+Accessories+",1169,547,21000,35886,3,195378,749,0.65
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Coins+",1207,569,21000,37514,6,198943,726,0.67
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Computers+",1162,546,21000,35023,6,181322,733,0.65
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Antiques+%26+Art+",1255,577,21000,35627,6,168217,752,0.70
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Books+",1206,552,21000,37117,7,194761,745,0.67
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Business%2C+Office+%26+Industrial+",1227,551,21000,35262,12,177631,783,0.68
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Clothing+%26+Accessories+",1233,583,21000,34376,62,180082,742,0.69
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Coins+",1186,570,21000,37189,42,199009,714,0.66
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Computers+",1195,557,21000,36511,3,257585,738,0.66
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Antiques+%26+Art+",1216,555,21000,34530,16,164294,757,0.68
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Books+",1203,551,21000,36336,33,194840,745,0.67
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Business%2C+Office+%26+Industrial+",1217,562,21000,33696,34,169773,765,0.68
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Clothing+%26+Accessories+",1241,594,21000,36738,24,212771,734,0.69
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Coins+",1221,562,21000,36711,45,219090,742,0.68
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Computers+",1208,566,21000,36775,147,165846,735,0.67
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Antiques+%26+Art+",1141,534,21000,34547,1,157707,741,0.63
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Books+",1210,544,21000,34240,12,179747,756,0.67
