"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Antiques+%26+Art+",956,52,400,1636,31,104345,1317,0.53
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Books+",913,54,400,1571,41,104577,1293,0.51
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Business%2C+Office+%26+Industrial+",952,49,410,1570,14,54976,1349,0.53
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Clothing+%26+Accessories+",934,58,400,1737,20,146188,1321,0.52
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Coins+",992,71,420,1783,1,42232,1276,0.55
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Computers+",988,59,420,1839,9,143142,1300,0.55
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Antiques+%26+Art+",974,46,400,1719,43,49273,1327,0.54
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Books+",889,48,410,1631,56,86081,1300,0.49
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Business%2C+Office+%26+Industrial+",979,58,400,1812,6,173527,1338,0.54
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Clothing+%26+Accessories+",948,52,410,1438,32,108465,1331,0.53
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Coins+",975,50,430,1642,32,48705,1304,0.54
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Computers+",967,49,400,1704,3,104346,1312,0.54
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Antiques+%26+Art+",949,55,410,1750,11,70815,1312,0.53
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Books+",999,52,420,1635,14,80156,1303,0.56
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Business%2C+Office+%26+Industrial+",950,53,420,1593,13,54617,1343,0.53
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Clothing+%26+Accessories+",975,54,410,1718,8,114770,1330,0.54
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Coins+",880,38,410,1589,18,65434,1315,0.49
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Computers+",941,56,420,2056,21,120161,1300,0.52
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Antiques+%26+Art+",957,53,420,1564,12,53075,1315,0.53
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Books+",964,46,410,1529,5,41831,1309,0.54
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Business%2C+Office+%26+Industrial+",975,58,410,1813,4,104390,1338,0.54
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Clothing+%26+Accessories+",916,49,420,1740,27,65395,1333,0.51
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Coins+",975,50,410,1405,1,37264,1304,0.54
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Computers+",1019,62,410,1560,6,55624,1298,0.57
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Antiques+%26+Art+",892,52,400,1370,2,70895,1311,0.50
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Books+",924,51,400,1391,9,45675,1299,0.51
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Business%2C+Office+%26+Industrial+",928,50,410,1511,3,57562,1346,0.52
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Clothing+%26+Accessories+",977,39,400,1393,1,57375,1352,0.54
