"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Antiques+%26+Art+",227,0,370,424,307,4029,1393,0.13
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Books+",220,1,370,411,27,1093,1368,0.12
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Business%2C+Office+%26+Industrial+",235,1,390,430,172,1842,1416,0.13
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Clothing+%26+Accessories+",210,2,380,407,9,1291,1395,0.12
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Coins+",205,1,380,421,19,3893,1368,0.11
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Computers+",229,1,390,516,8,7357,1376,0.13
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Antiques+%26+Art+",216,5,380,515,13,6490,1360,0.12
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Books+",235,2,380,408,0,835,1363,0.13
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Business%2C+Office+%26+Industrial+",201,1,370,434,5,4152,1415,0.11
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Clothing+%26+Accessories+",226,2,380,445,24,7071,1396,0.13
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Coins+",193,1,380,474,9,6509,1367,0.11
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Computers+",227,3,370,423,8,3808,1364,0.13
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Antiques+%26+Art+",236,0,370,446,307,3837,1393,0.13
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Books+",217,0,400,517,309,6448,1375,0.12
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Business%2C+Office+%26+Industrial+",220,2,390,434,6,6360,1410,0.12
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Clothing+%26+Accessories+",212,1,370,447,145,6482,1402,0.12
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Coins+",217,0,370,462,310,6355,1375,0.12
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Computers+",203,0,380,485,308,6531,1383,0.11
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Antiques+%26+Art+",222,3,390,478,7,6350,1374,0.12
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Books+",226,2,390,440,5,4849,1362,0.13
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Business%2C+Office+%26+Industrial+",239,0,390,440,310,3807,1423,0.13
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Clothing+%26+Accessories+",232,1,390,458,7,5296,1402,0.13
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Coins+",219,2,390,519,17,7115,1362,0.12
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Computers+",228,2,370,404,21,1419,1370,0.13
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Antiques+%26+Art+",222,0,380,445,310,5617,1393,0.12
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Books+",223,1,400,520,135,7064,1368,0.12
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Business%2C+Office+%26+Industrial+",197,1,400,489,10,6442,1415,0.11
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Clothing+%26+Accessories+",225,0,380,461,304,5686,1409,0.13
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Coins+",218,1,380,433,17,4521,1368,0.12
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Computers+",221,1,390,484,13,6574,1376,0.12
"POST","/PHP/SearchItemsByCategory.php?category=25&categoryName=Antiques+%26+Art+",218,1,380,442,53,4579,1386,0.12
"POST","/PHP/SearchItemsByCategory.php?category=25&categoryName=Books+",255,0,380,447,312,4752,1375,0.14
"POST","/PHP/SearchItemsByCategory.php?category=25&categoryName=Business%2C+Office+%26+Industrial+",227,1,380,486,9,6504,1416,0.13
"POST","/PHP/SearchItemsByCategory.php?category=25&categoryName=Clothing+%26+Accessories+",226,3,380,439,10,3929,1390,0.13
"POST","/PHP/SearchItemsByCategory.php?category=25&categoryName=Coins+",236,3,380,452,19,6431,1357,0.13
"POST","/PHP/SearchItemsByCategory.php?category=25&categoryName=Computers+",234,1,390,456,61,6562,1377,0.13
"POST","/PHP/SearchItemsByCategory.php?category=28&categoryName=Antiques+%26+Art+",221,0,380,410,304,932,1393,0.12
"POST","/PHP/SearchItemsByCategory.php?category=28&categoryName=Books+",217,3,390,413,19,886,1355,0.12
"POST","/PHP/SearchItemsByCategory.php?category=28&categoryName=Business%2C+Office+%26+Industrial+",253,2,380,429,15,4153,1411,0.14
