"Type","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s","Requests Failed/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999","100%"
"POST","/PHP/SearchItemsByCategory.php?category=1&categoryName=Antiques+%26+Art+",1793,4,500,3770,0,11215,1389,0.99,0.00,500,7400,7800,8000,8600,9000,9600,9900,11000,11000,11000,11000
"POST","/PHP/SearchItemsByCategory.php?category=1&categoryName=Books+",1938,11,440,3794,0,11184,1367,1.07,0.01,440,7400,7900,8100,8600,9000,9700,9900,11000,11000,11000,11000
"POST","/PHP/SearchItemsByCategory.php?category=1&categoryName=Business%2C+Office+%26+Industrial+",1831,6,430,3721,0,10538,1418,1.02,0.00,430,7400,7800,8100,8600,8900,9500,9900,11000,11000,11000,11000
"POST","/PHP/SearchItemsByCategory.php?category=1&categoryName=Clothing+%26+Accessories+",1837,18,530,3746,0,11293,1395,1.02,0.01,530,7400,7700,8000,8500,9000,9500,9900,11000,11000,11000,11000
"POST","/PHP/SearchItemsByCategory.php?category=1&categoryName=Coins+",1876,14,520,3791,15,10479,1364,1.04,0.01,520,7400,7800,8000,8500,8900,9500,9800,10000,10000,10000,10000
"POST","/PHP/SearchItemsByCategory.php?category=1&categoryName=Computers+",1825,8,560,3758,0,11151,1376,1.01,0.00,560,7300,7700,7900,8500,8900,9400,9800,11000,11000,11000,11000
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Antiques+%26+Art+",1889,6,530,3818,15,10855,1388,1.05,0.00,530,7400,7800,8000,8500,9000,9600,9900,11000,11000,11000,11000
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Books+",1864,11,360,3650,0,11665,1366,1.03,0.01,360,7300,7800,8000,8500,8800,9300,9700,11000,12000,12000,12000
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Business%2C+Office+%26+Industrial+",1814,3,500,3780,15,10995,1420,1.01,0.00,500,7400,7800,8000,8500,9000,9500,9800,11000,11000,11000,11000
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Clothing+%26+Accessories+",1957,3,530,3762,15,10714,1406,1.09,0.00,530,7400,7800,8000,8500,9000,9500,9800,11000,11000,11000,11000
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Coins+",1770,6,380,3661,0,11262,1370,0.98,0.00,380,7400,7800,8000,8500,8900,9400,9600,11000,11000,11000,11000
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Computers+",1748,8,440,3723,15,10768,1376,0.97,0.00,440,7400,7800,8000,8500,8900,9500,9800,11000,11000,11000,11000
"POST","/PHP/SearchItemsByCategory.php?category=11&categoryName=Antiques+%26+Art+",1945,7,530,3756,15,11247,1387,1.08,0.00,530,7400,7800,8000,8600,9000,9400,9800,11000,11000,11000,11000
