"Type","Name","Timestamp","# requests","# failures","Requests/s","Requests Failed/s","Median response time","Average response time","Min response time","Max response time","Average Content Size","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999","100%"
"None","Aggregated","1591395297",69,0,0.00,0.00,16,17,0,31.27,1392.54,0,0,0,0,0,0,0,0,0,0,0,0
"None","Aggregated","1591395299",209,0,64.00,0.00,16,17,0,62.50,1394.75,16,16,16,16,31,31,32,47,62,62,62,62
"None","Aggregated","1591395301",348,0,67.33,0.00,16,17,0,93.74,1393.26,16,16,16,16,31,31,32,62,94,94,94,94
"None","Aggregated","1591395303",524,0,67.60,0.00,16,17,0,93.74,1393.06,16,16,16,16,31,31,31,47,94,94,94,94
"None","Aggregated","1591395305",758,0,71.43,0.00,16,16,0,109.42,1393.60,16,16,16,16,31,31,31,62,110,110,110,110
"None","Aggregated","1591395307",1033,0,80.22,0.00,16,17,0,109.42,1393.73,16,16,16,16,31,31,31,78,110,110,110,110
"None","Aggregated","1591395309",1343,0,93.50,0.00,16,17,0,109.42,1393.51,16,16,16,16,31,31,32,63,110,110,110,110
"None","Aggregated","1591395311",1695,1,108.50,0.00,16,19,0,125.04,1393.03,16,16,16,31,31,31,63,94,130,130,130,130
"None","Aggregated","1591395313",2107,1,126.90,0.10,16,20,0,140.63,1392.79,16,16,31,31,31,47,78,120,130,140,140,140
"None","Aggregated","1591395315",2559,1,148.30,0.10,16,21,0,140.63,1392.88,16,31,31,31,31,47,94,110,130,140,140,140
"None","Aggregated","1591395317",3010,1,170.70,0.10,16,23,0,204.63,1392.74,16,31,31,31,33,63,120,170,200,200,200,200
"None","Aggregated","1591395319",3562,1,185.80,0.10,16,25,0,204.63,1392.92,31,31,31,31,47,62,94,130,200,200,200,200
"None","Aggregated","1591395321",4152,1,208.10,0.10,16,31,0,250.00,1392.87,31,31,47,47,78,130,160,190,230,250,250,250
"None","Aggregated","1591395323",4748,1,230.30,0.00,31,38,0,265.62,1393.12,31,47,47,63,140,200,220,220,250,270,270,270
"None","Aggregated","1591395326",5217,1,251.40,0.00,31,40,0,328.12,1392.95,31,47,63,78,160,200,220,270,310,330,330,330
"None","Aggregated","1591395328",5765,1,259.90,0.00,31,40,0,328.12,1393.08,31,47,63,94,160,200,220,270,310,330,330,330
"None","Aggregated","1591395330",6333,1,267.80,0.00,31,41,0,328.12,1393.09,31,47,62,78,140,200,220,270,310,330,330,330
"None","Aggregated","1591395332",6874,1,274.10,0.00,31,40,0,328.12,1393.06,31,47,47,47,94,120,160,270,310,330,330,330
"None","Aggregated","1591395334",7393,1,269.80,0.00,31,46,0,409.66,1393.14,31,47,47,63,120,220,280,290,400,410,410,410
"None","Aggregated","1591395336",7926,1,259.10,0.00,31,46,0,409.66,1393.04,31,47,49,74,140,220,280,290,400,410,410,410
"None","Aggregated","1591395338",8508,1,263.10,0.00,31,46,0,409.66,1393.14,31,47,62,78,140,220,280,290,400,410,410,410
"None","Aggregated","1591395340",9015,1,267.20,0.00,31,48,0,409.66,1393.09,31,47,78,120,190,230,280,290,400,410,410,410
"None","Aggregated","1591395342",9603,1,258.80,0.00,31,49,0,409.66,1393.10,31,47,63,94,160,190,230,250,270,280,280,280
"None","Aggregated","1591395344",10162,1,263.30,0.00,31,49,0,409.66,1393.15,31,47,63,94,140,190,230,250,270,280,280,280
"None","Aggregated","1591395346",10680,1,270.50,0.00,31,49,0,409.66,1393.16,31,47,62,94,150,190,230,250,270,280,280,280
"None","Aggregated","1591395348",11236,1,269.00,0.00,31,50,0,409.66,1393.13,31,47,78,94,140,190,230,250,270,280,280,280
"None","Aggregated","1591395350",11823,1,263.50,0.00,31,50,0,409.66,1393.17,31,47,62,63,110,140,140,160,220,270,270,270
"None","Aggregated","1591395352",12352,1,269.80,0.00,31,50,0,409.66,1393.17,31,47,48,63,120,140,160,170,220,270,270,270
"None","Aggregated","1591395354",12885,1,268.90,0.00,31,49,0,409.66,1393.16,31,47,47,62,110,130,160,170,220,270,270,270
"None","Aggregated","1591395356",13458,1,262.90,0.00,31,53,0,421.87,1393.15,47,47,63,94,140,250,300,380,410,420,420,420
"None","Aggregated","1591395359",14012,1,265.70,0.00,31,52,0,421.87,1393.14,32,47,63,78,160,250,300,380,410,420,420,420
"None","Aggregated","1591395361",14528,1,267.60,0.00,31,52,0,421.87,1393.06,31,47,62,63,160,250,300,380,410,420,420,420
"None","Aggregated","1591395363",15070,1,263.50,0.00,31,54,0,421.87,1393.02,47,63,110,140,170,250,300,380,410,420,420,420
"None","Aggregated","1591395365",15653,1,263.20,0.00,31,54,0,421.87,1393.02,47,62,78,110,140,160,170,190,230,240,240,240
"None","Aggregated","1591395367",16218,1,269.80,0.00,31,56,0,421.87,1393.01,47,94,140,140,170,190,200,200,230,240,240,240
"None","Aggregated","1591395369",16659,1,268.40,0.00,31,56,0,421.87,1393.00,47,110,140,140,170,190,200,220,270,270,270,270
"None","Aggregated","1591395371",17288,1,261.70,0.00,31,63,0,484.37,1393.03,89,140,170,190,310,340,360,390,440,480,480,480
"None","Aggregated","1591395373",17836,1,262.80,0.00,31,62,0,484.37,1393.01,48,130,170,190,310,340,360,390,440,480,480,480
"None","Aggregated","1591395375",18371,1,265.40,0.00,31,62,0,484.37,1392.99,47,94,140,170,310,340,360,390,440,480,480,480
"None","Aggregated","1591395377",18926,1,265.90,0.00,31,62,0,484.37,1392.99,47,94,140,170,310,340,360,390,440,480,480,480
"None","Aggregated","1591395379",19488,1,260.40,0.00,31,62,0,484.37,1393.01,47,64,110,130,200,300,340,360,380,380,380,380
"None","Aggregated","1591395381",20027,1,266.00,0.00,31,62,0,484.37,1393.00,31,47,47,78,130,160,190,200,270,300,300,300
"None","Aggregated","1591395384",20537,1,266.90,0.00,31,61,0,484.37,1393.03,31,47,62,78,140,170,190,200,270,300,300,300
"None","Aggregated","1591395386",21141,1,258.20,0.00,31,63,0,484.37,1393.05,31,47,62,78,170,270,300,310,440,450,450,450
"None","Aggregated","1591395388",21694,1,266.70,0.00,31,63,0,484.37,1393.05,31,47,78,110,190,270,300,310,440,450,450,450
"None","Aggregated","1591395390",22196,1,267.30,0.00,31,62,0,484.37,1393.02,31,47,78,94,170,270,300,310,440,450,450,450
"None","Aggregated","1591395392",22754,1,265.30,0.00,31,63,0,484.37,1393.00,47,78,120,140,190,270,300,310,440,450,450,450
"None","Aggregated","1591395394",23295,1,264.90,0.00,31,63,0,484.37,1393.02,47,63,94,110,140,170,190,200,250,300,300,300
"None","Aggregated","1591395396",23877,1,268.40,0.00,31,64,0,484.37,1393.02,47,63,110,130,160,190,200,220,280,300,300,300
