"Type","Name","Timestamp","# requests","# failures","Requests/s","Requests Failed/s","Median response time","Average response time","Min response time","Max response time","Average Content Size","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999","100%"
"None","Aggregated","1588437008",59,0,0.00,0.00,63,83,15,157.68,1390.69,0,0,0,0,0,0,0,0,0,0,0,0
"None","Aggregated","1588437010",104,0,19.00,0.00,140,104,15,1032.61,1391.67,140,140,160,160,160,160,1000,1000,1000,1000,1000,1000
"None","Aggregated","1588437012",127,0,33.67,0.00,140,101,15,1032.61,1391.05,140,140,160,160,160,170,200,1000,1000,1000,1000,1000
"None","Aggregated","1588437014",150,0,24.40,0.00,140,97,15,1032.61,1391.40,140,140,140,160,160,160,200,1000,1000,1000,1000,1000
"None","Aggregated","1588437017",190,0,19.71,0.00,140,94,14,1032.61,1391.72,140,140,140,140,160,160,200,1000,1000,1000,1000,1000
"None","Aggregated","1588437019",228,0,19.33,0.00,140,92,14,1032.61,1391.37,94,140,140,140,160,160,200,200,200,200,200,200
"None","Aggregated","1588437021",257,0,14.50,0.00,140,91,14,1032.61,1391.37,78,140,140,140,150,160,200,200,220,220,220,220
"None","Aggregated","1588437023",290,0,14.70,0.00,140,90,14,1032.61,1391.28,130,140,140,140,160,160,200,220,300,300,300,300
"None","Aggregated","1588437025",330,0,15.60,0.00,140,90,11,1032.61,1391.83,140,140,140,140,160,160,220,310,350,350,350,350
"None","Aggregated","1588437027",367,0,17.20,0.00,140,89,11,1032.61,1392.11,140,140,140,140,160,160,220,310,350,350,350,350
"None","Aggregated","1588437030",402,0,16.60,0.00,140,89,11,1032.61,1392.56,140,140,140,140,160,160,300,310,350,350,350,350
"None","Aggregated","1588437032",435,0,16.20,0.00,140,89,11,1032.61,1392.61,140,140,140,140,160,170,300,310,350,350,350,350
"None","Aggregated","1588437034",473,0,16.40,0.00,140,89,11,1032.61,1393.22,140,140,140,140,160,160,270,270,300,300,300,300
"None","Aggregated","1588437036",512,0,16.70,0.00,140,88,11,1032.61,1393.30,140,140,140,140,160,160,220,270,300,300,300,300
"None","Aggregated","1588437038",556,0,17.00,0.00,140,87,11,1032.61,1393.33,47,140,140,140,140,160,190,270,300,300,300,300
"None","Aggregated","1588437041",596,0,17.20,0.00,140,88,11,1032.61,1392.99,140,140,140,140,140,160,270,300,310,310,310,310
"None","Aggregated","1588437043",635,0,17.80,0.00,140,87,11,1032.61,1393.11,140,140,140,140,160,160,230,300,310,310,310,310
"None","Aggregated","1588437045",665,0,18.20,0.00,140,88,11,1032.61,1393.01,140,140,140,140,160,160,280,300,310,310,310,310
"None","Aggregated","1588437047",708,0,17.90,0.00,140,87,11,1032.61,1392.87,140,140,140,140,160,160,280,300,310,310,310,310
"None","Aggregated","1588437049",746,0,17.70,0.00,140,88,11,1032.61,1392.83,140,140,140,140,160,160,270,300,360,360,360,360
"None","Aggregated","1588437052",779,0,17.90,0.00,140,87,11,1032.61,1392.95,140,140,140,140,140,160,280,300,360,360,360,360
"None","Aggregated","1588437054",813,0,16.70,0.00,140,87,11,1032.61,1392.95,140,140,140,140,140,170,280,360,360,360,360,360
"None","Aggregated","1588437056",847,0,16.30,0.00,140,87,11,1032.61,1393.04,140,140,140,140,150,200,360,360,360,360,360,360
"None","Aggregated","1588437058",885,0,16.50,0.00,140,87,11,1032.61,1392.83,140,140,140,140,140,160,280,360,360,360,360,360
"None","Aggregated","1588437060",920,0,16.10,0.00,140,87,11,1032.61,1392.82,140,140,140,140,140,160,300,360,360,360,360,360
"None","Aggregated","1588437063",962,0,15.80,0.00,140,87,11,1032.61,1392.79,140,140,140,140,140,160,300,310,360,360,360,360
"None","Aggregated","1588437065",1006,0,16.70,0.00,140,87,11,1032.61,1392.88,140,140,140,140,140,160,270,310,360,360,360,360
"None","Aggregated","1588437067",1034,0,18.20,0.00,140,87,11,1032.61,1392.89,140,140,140,140,160,170,300,360,370,370,370,370
"None","Aggregated","1588437069",1072,0,16.90,0.00,140,87,11,1032.61,1392.83,140,140,140,140,160,160,250,360,370,370,370,370
