"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/PHP/SearchItemsByCategory.php?category=1&categoryName=Antiques+%26+Art+",112,0,270,262,124,1361,1393,0.06
"POST","/PHP/SearchItemsByCategory.php?category=1&categoryName=Books+",97,0,270,269,124,1250,1375,0.05
"POST","/PHP/SearchItemsByCategory.php?category=1&categoryName=Business%2C+Office+%26+Industrial+",97,0,270,243,124,802,1423,0.05
"POST","/PHP/SearchItemsByCategory.php?category=1&categoryName=Clothing+%26+Accessories+",88,0,270,248,124,1124,1409,0.05
"POST","/PHP/SearchItemsByCategory.php?category=1&categoryName=Coins+",89,0,270,296,124,2722,1375,0.05
"POST","/PHP/SearchItemsByCategory.php?category=1&categoryName=Computers+",93,0,270,287,124,2423,1383,0.05
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Antiques+%26+Art+",82,0,220,251,130,1118,1393,0.05
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Books+",102,0,270,271,124,2278,1375,0.06
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Business%2C+Office+%26+Industrial+",102,0,270,277,130,2150,1423,0.06
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Clothing+%26+Accessories+",89,0,270,245,124,604,1409,0.05
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Coins+",109,0,230,247,124,2197,1375,0.06
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Computers+",108,0,230,240,124,1152,1383,0.06
"POST","/PHP/SearchItemsByCategory.php?category=11&categoryName=Antiques+%26+Art+",92,0,270,283,130,1254,1393,0.05
"POST","/PHP/SearchItemsByCategory.php?category=11&categoryName=Books+",90,0,270,242,127,536,1375,0.05
"POST","/PHP/SearchItemsByCategory.php?category=11&categoryName=Business%2C+Office+%26+Industrial+",105,0,270,273,124,1237,1423,0.06
"POST","/PHP/SearchItemsByCategory.php?category=11&categoryName=Clothing+%26+Accessories+",90,0,270,278,130,2482,1409,0.05
"POST","/PHP/SearchItemsByCategory.php?category=11&categoryName=Coins+",93,0,270,259,124,778,1375,0.05
"POST","/PHP/SearchItemsByCategory.php?category=11&categoryName=Computers+",97,0,270,269,124,2282,1383,0.05
"POST","/PHP/SearchItemsByCategory.php?category=12&categoryName=Antiques+%26+Art+",93,0,270,243,124,490,1393,0.05
"POST","/PHP/SearchItemsByCategory.php?category=12&categoryName=Books+",110,0,270,294,131,2742,1375,0.06
"POST","/PHP/SearchItemsByCategory.php?category=12&categoryName=Business%2C+Office+%26+Industrial+",109,0,270,280,124,1992,1423,0.06
"POST","/PHP/SearchItemsByCategory.php?category=12&categoryName=Clothing+%26+Accessories+",97,0,270,276,130,1676,1409,0.05
"POST","/PHP/SearchItemsByCategory.php?category=12&categoryName=Coins+",83,0,270,284,124,2406,1375,0.05
"POST","/PHP/SearchItemsByCategory.php?category=12&categoryName=Computers+",97,0,270,259,130,709,1383,0.05
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Antiques+%26+Art+",97,0,270,250,124,428,1393,0.05
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Books+",99,0,270,248,130,1475,1375,0.06
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Business%2C+Office+%26+Industrial+",109,0,270,255,130,1348,1423,0.06
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Clothing+%26+Accessories+",101,0,270,278,124,2178,1409,0.06
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Coins+",90,0,270,307,124,2400,1375,0.05
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Computers+",88,0,270,267,124,1344,1383,0.05
"POST","/PHP/SearchItemsByCategory.php?category=14&categoryName=Antiques+%26+Art+",99,0,270,242,127,605,1393,0.06
"POST","/PHP/SearchItemsByCategory.php?category=14&categoryName=Books+",104,0,270,244,124,964,1375,0.06
"POST","/PHP/SearchItemsByCategory.php?category=14&categoryName=Business%2C+Office+%26+Industrial+",115,0,270,273,124,2198,1423,0.06
"POST","/PHP/SearchItemsByCategory.php?category=14&categoryName=Clothing+%26+Accessories+",82,0,270,245,130,740,1409,0.05
"POST","/PHP/SearchItemsByCategory.php?category=14&categoryName=Coins+",109,0,270,256,124,1289,1375,0.06
"POST","/PHP/SearchItemsByCategory.php?category=14&categoryName=Computers+",90,0,270,242,124,1152,1383,0.05
"POST","/PHP/SearchItemsByCategory.php?category=15&categoryName=Antiques+%26+Art+",93,0,270,234,124,490,1393,0.05
"POST","/PHP/SearchItemsByCategory.php?category=15&categoryName=Books+",111,0,270,241,124,746,1375,0.06
"POST","/PHP/SearchItemsByCategory.php?category=15&categoryName=Business%2C+Office+%26+Industrial+",78,0,260,265,124,861,1423,0.04
"POST","/PHP/SearchItemsByCategory.php?category=15&categoryName=Clothing+%26+Accessories+",101,0,270,230,124,693,1409,0.06
"POST","/PHP/SearchItemsByCategory.php?category=15&categoryName=Coins+",85,0,270,279,124,3294,1375,0.05
"POST","/PHP/SearchItemsByCategory.php?category=15&categoryName=Computers+",101,0,270,230,124,412,1383,0.06
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Antiques+%26+Art+",93,0,270,289,124,2516,1393,0.05
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Books+",101,0,270,240,124,605,1375,0.06
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Business%2C+Office+%26+Industrial+",99,0,270,250,124,1335,1423,0.06
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Clothing+%26+Accessories+",103,0,270,270,124,2773,1409,0.06
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Coins+",115,0,270,238,124,610,1375,0.06
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Computers+",101,0,270,247,124,907,1383,0.06
"POST","/PHP/SearchItemsByCategory.php?category=17&categoryName=Antiques+%26+Art+",118,0,270,257,130,1217,1393,0.07
"POST","/PHP/SearchItemsByCategory.php?category=17&categoryName=Books+",91,0,270,310,124,3227,1375,0.05
"POST","/PHP/SearchItemsByCategory.php?category=17&categoryName=Business%2C+Office+%26+Industrial+",93,0,270,251,127,703,1423,0.05
"POST","/PHP/SearchItemsByCategory.php?category=17&categoryName=Clothing+%26+Accessories+",91,0,270,243,124,800,1409,0.05
"POST","/PHP/SearchItemsByCategory.php?category=17&categoryName=Coins+",92,0,260,256,124,2345,1375,0.05
"POST","/PHP/SearchItemsByCategory.php?category=17&categoryName=Computers+",118,0,270,296,124,2835,1383,0.07
"POST","/PHP/SearchItemsByCategory.php?category=18&categoryName=Antiques+%26+Art+",79,0,270,307,131,2275,1393,0.04
"POST","/PHP/SearchItemsByCategory.php?category=18&categoryName=Books+",119,0,270,243,124,745,1375,0.07
"POST","/PHP/SearchItemsByCategory.php?category=18&categoryName=Business%2C+Office+%26+Industrial+",94,0,270,249,124,776,1423,0.05
"POST","/PHP/SearchItemsByCategory.php?category=18&categoryName=Clothing+%26+Accessories+",90,0,260,248,124,1470,1409,0.05
"POST","/PHP/SearchItemsByCategory.php?category=18&categoryName=Coins+",87,0,270,251,124,1710,1375,0.05
"POST","/PHP/SearchItemsByCategory.php?category=18&categoryName=Computers+",114,0,270,250,130,1360,1383,0.06
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Antiques+%26+Art+",96,0,270,252,124,1078,1393,0.05
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Books+",125,0,270,264,124,1074,1375,0.07
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Business%2C+Office+%26+Industrial+",101,0,260,248,124,828,1423,0.06
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Clothing+%26+Accessories+",88,0,270,270,124,2306,1409,0.05
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Coins+",101,0,270,249,124,2517,1375,0.06
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Computers+",99,0,260,270,124,1720,1383,0.06
"POST","/PHP/SearchItemsByCategory.php?category=2&categoryName=Antiques+%26+Art+",103,0,260,236,124,630,1393,0.06
