"Type","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s","Requests Failed/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999","100%"
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Antiques+%26+Art+",227,0,0,7,0,78,1393,0.13,0.00,0,16,16,16,16,16,31,31,78,78,78,78
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Books+",222,0,0,6,0,31,1375,0.12,0.00,0,16,16,16,16,16,31,31,31,31,31,31
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Business%2C+Office+%26+Industrial+",247,0,0,8,0,93,1423,0.14,0.00,0,16,16,16,16,31,47,78,94,94,94,94
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Clothing+%26+Accessories+",223,0,0,7,0,93,1409,0.12,0.00,0,16,16,16,16,16,31,31,94,94,94,94
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Coins+",246,0,0,9,0,93,1375,0.14,0.00,0,16,16,16,16,31,63,78,94,94,94,94
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Computers+",228,0,0,6,0,46,1383,0.13,0.00,0,16,16,16,16,16,17,31,47,47,47,47
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Antiques+%26+Art+",217,0,0,7,0,93,1393,0.12,0.00,0,16,16,16,16,16,31,47,94,94,94,94
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Books+",275,0,0,6,0,78,1375,0.15,0.00,0,16,16,16,16,16,31,62,79,79,79,79
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Business%2C+Office+%26+Industrial+",230,0,0,8,0,109,1423,0.13,0.00,0,16,16,16,16,31,31,78,110,110,110,110
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Clothing+%26+Accessories+",240,0,0,7,0,78,1409,0.13,0.00,0,16,16,16,16,16,31,47,79,79,79,79
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Coins+",218,0,0,8,0,78,1375,0.12,0.00,0,16,16,16,16,19,31,63,78,78,78,78
