"Type","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s","Requests Failed/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999","100%"
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Antiques+%26+Art+",4720,0,34,68,0,437,1393,2.62,0.00,34,62,94,110,160,220,280,330,390,440,440,440
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Books+",4680,0,31,66,0,392,1375,2.60,0.00,31,62,94,110,160,220,270,310,380,390,390,390
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Business%2C+Office+%26+Industrial+",4586,0,32,67,0,500,1423,2.55,0.00,32,62,94,110,160,220,300,330,390,500,500,500
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Clothing+%26+Accessories+",4752,0,31,67,0,453,1409,2.64,0.00,31,62,94,110,160,200,280,330,410,450,450,450
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Coins+",4480,0,31,64,0,407,1375,2.49,0.00,31,47,78,110,160,210,280,330,390,410,410,410
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Computers+",4625,0,31,67,0,1110,1383,2.57,0.00,31,62,94,110,160,200,280,310,410,1100,1100,1100
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Antiques+%26+Art+",4697,0,31,67,0,468,1393,2.61,0.00,31,62,94,110,160,220,280,330,390,470,470,470
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Books+",4559,0,31,64,0,421,1375,2.53,0.00,31,56,78,110,160,200,270,300,390,420,420,420
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Business%2C+Office+%26+Industrial+",4546,0,31,67,0,437,1423,2.52,0.00,31,62,94,110,160,200,280,310,390,440,440,440
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Clothing+%26+Accessories+",4732,0,31,66,0,1063,1409,2.63,0.00,31,48,80,110,160,220,280,310,420,1100,1100,1100
