"Type","Name","Timestamp","# requests","# failures","Requests/s","Requests Failed/s","Median response time","Average response time","Min response time","Max response time","Average Content Size","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999","100%"
"None","Aggregated","1591476673",68,0,0.00,0.00,16,17,15,33.34,1392.41,0,0,0,0,0,0,0,0,0,0,0,0
"None","Aggregated","1591476675",211,0,50.00,0.00,16,22,0,1031.25,1390.27,16,16,16,16,31,31,31,47,1000,1000,1000,1000
"None","Aggregated","1591476677",348,0,63.33,0.00,16,20,0,1031.25,1393.24,16,16,16,16,16,31,47,63,1000,1000,1000,1000
"None","Aggregated","1591476679",519,0,65.20,0.00,16,19,0,1031.25,1393.28,16,16,16,16,17,31,31,63,1000,1000,1000,1000
"None","Aggregated","1591476681",762,0,68.86,0.00,16,18,0,1031.25,1392.80,16,16,16,16,16,31,31,47,1000,1000,1000,1000
"None","Aggregated","1591476683",1048,0,78.22,0.00,16,18,0,1031.25,1392.77,16,16,16,16,24,31,31,78,110,110,110,110
"None","Aggregated","1591476685",1344,0,93.60,0.00,16,19,0,1031.25,1392.35,16,16,16,16,31,31,31,78,94,110,110,110
"None","Aggregated","1591476687",1610,0,105.80,0.00,16,19,0,1031.25,1392.45,16,16,16,31,31,31,32,78,94,94,94,94
"None","Aggregated","1591476689",1850,0,122.00,0.00,16,19,0,1031.25,1392.46,16,16,16,31,31,31,37,78,94,110,110,110
"None","Aggregated","1591476691",2163,0,129.20,0.00,16,19,0,1031.25,1392.51,16,16,31,31,31,31,62,94,130,140,140,140
"None","Aggregated","1591476693",2434,0,133.20,0.00,16,19,0,1031.25,1392.75,16,16,31,31,31,32,62,94,130,140,140,140
"None","Aggregated","1591476695",2701,0,134.00,0.00,16,19,0,1031.25,1392.76,16,16,31,31,31,32,62,94,130,140,140,140
"None","Aggregated","1591476698",2965,0,134.50,0.00,16,19,0,1031.25,1392.91,16,16,17,31,31,32,73,94,130,140,140,140
"None","Aggregated","1591476700",3231,0,130.80,0.00,16,19,0,1031.25,1392.97,16,16,17,31,31,47,63,94,110,220,220,220
"None","Aggregated","1591476702",3550,0,132.50,0.00,16,20,0,1031.25,1392.79,16,16,31,31,31,47,62,94,140,220,220,220
"None","Aggregated","1591476704",3804,0,134.60,0.00,16,20,0,1031.25,1392.80,16,16,31,31,31,47,63,94,140,220,220,220
"None","Aggregated","1591476706",4059,0,134.10,0.00,16,20,0,1031.25,1392.71,16,16,31,31,31,47,78,120,140,220,220,220
"None","Aggregated","1591476708",4329,0,132.60,0.00,16,20,0,1031.25,1392.72,16,16,31,31,31,47,63,120,140,140,140,140
"None","Aggregated","1591476710",4633,0,132.10,0.00,16,20,0,1031.25,1392.73,16,16,31,31,31,47,62,94,130,130,130,130
"None","Aggregated","1591476712",4899,0,136.40,0.00,16,20,0,1031.25,1392.69,16,16,31,31,31,47,63,94,130,130,130,130
