"Type","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s","Requests Failed/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999","100%"
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Antiques+%26+Art+",2290,0,120,129,99,3231,1393,1.27,0.00,120,130,130,130,160,170,200,220,280,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Books+",2240,0,120,134,98,3216,1375,1.24,0.00,120,130,130,140,160,190,220,230,3200,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Business%2C+Office+%26+Industrial+",2312,0,120,135,102,3206,1423,1.28,0.00,120,130,130,140,160,190,220,230,3100,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Clothing+%26+Accessories+",2370,0,120,131,102,3263,1409,1.32,0.00,120,130,130,130,160,190,220,220,3100,3300,3300,3300
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Coins+",2277,0,120,135,99,3221,1375,1.26,0.00,120,130,130,130,160,190,220,230,3200,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Computers+",2255,0,120,137,104,3219,1383,1.25,0.00,120,130,130,130,160,190,210,230,3200,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Antiques+%26+Art+",2340,0,120,130,100,3185,1393,1.30,0.00,120,130,130,130,160,190,200,220,340,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Books+",2217,0,120,133,100,3219,1375,1.23,0.00,120,130,130,130,160,190,220,240,3100,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Business%2C+Office+%26+Industrial+",2338,0,120,137,100,3295,1423,1.30,0.00,120,130,130,140,160,190,220,230,3200,3300,3300,3300
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Clothing+%26+Accessories+",2312,0,120,133,103,3247,1409,1.28,0.00,120,130,130,130,160,190,200,230,3100,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Coins+",2295,0,120,137,102,3224,1375,1.27,0.00,120,130,130,140,160,190,220,220,3200,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Computers+",2267,0,120,130,95,3232,1383,1.26,0.00,120,130,130,140,160,190,200,220,330,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Antiques+%26+Art+",2207,0,120,137,101,3206,1393,1.23,0.00,120,130,130,130,160,190,220,230,3100,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Books+",2356,0,120,134,96,3187,1375,1.31,0.00,120,130,130,140,160,190,210,230,3100,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Business%2C+Office+%26+Industrial+",2317,0,120,135,100,3251,1423,1.29,0.00,120,130,130,130,160,190,200,220,3100,3300,3300,3300
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Clothing+%26+Accessories+",2372,0,120,134,99,3206,1409,1.32,0.00,120,130,130,140,160,190,200,220,3100,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Coins+",2333,0,120,131,102,3200,1375,1.30,0.00,120,130,130,130,160,190,210,220,3100,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Computers+",2348,0,120,131,102,3238,1383,1.30,0.00,120,130,130,130,160,190,220,230,3100,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Antiques+%26+Art+",2222,0,120,134,100,3215,1393,1.23,0.00,120,130,130,140,160,190,220,230,3200,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Books+",2333,0,120,131,101,3203,1375,1.30,0.00,120,130,130,130,160,170,210,230,3200,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Business%2C+Office+%26+Industrial+",2410,0,120,135,98,3219,1423,1.34,0.00,120,130,130,130,160,190,220,230,3200,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Clothing+%26+Accessories+",2396,0,120,131,100,3206,1409,1.33,0.00,120,130,130,130,160,190,200,220,3100,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Coins+",2234,0,120,133,102,3185,1375,1.24,0.00,120,130,130,130,160,190,210,230,3100,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Computers+",2350,0,120,132,101,3187,1383,1.30,0.00,120,130,130,140,160,190,220,240,3200,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Antiques+%26+Art+",2370,0,120,131,101,3122,1393,1.32,0.00,120,130,130,140,160,190,220,230,310,3100,3100,3100
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Books+",2333,0,120,130,97,3186,1375,1.30,0.00,120,130,130,130,160,190,200,220,300,3200,3200,3200
