"Type","Name","Timestamp","# requests","# failures","Requests/s","Requests Failed/s","Median response time","Average response time","Min response time","Max response time","Average Content Size","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999","100%"
"None","Aggregated","1588445624",63,0,0.00,0.00,31,79,15,171.86,1390.97,0,0,0,0,0,0,0,0,0,0,0,0
"None","Aggregated","1588445627",194,0,2.00,0.00,31,82,8,171.90,1391.54,78,140,140,160,160,160,170,170,170,170,170,170
"None","Aggregated","1588445629",357,0,48.50,0.00,47,83,8,249.98,1391.98,47,140,140,160,160,160,170,170,250,250,250,250
"None","Aggregated","1588445631",568,0,58.83,0.00,47,85,0,296.86,1391.91,78,140,150,160,160,160,190,220,300,300,300,300
"None","Aggregated","1588445633",838,0,68.62,0.00,47,86,0,390.60,1391.58,47,140,150,160,160,160,220,280,390,390,390,390
"None","Aggregated","1588445635",1169,0,77.70,0.00,110,89,0,406.24,1391.85,140,140,160,160,160,160,300,340,390,410,410,410
"None","Aggregated","1588445638",1536,0,100.70,0.00,140,92,0,483.88,1391.93,140,140,160,160,160,200,340,390,470,480,480,480
"None","Aggregated","1588445640",1990,0,126.80,0.00,140,95,0,1035.61,1392.47,140,160,160,160,170,240,360,410,480,1000,1000,1000
"None","Aggregated","1588445642",2485,0,154.00,0.00,140,102,0,1035.61,1392.90,140,160,160,160,190,280,410,480,580,1000,1000,1000
"None","Aggregated","1588445644",3078,0,176.10,0.00,140,113,0,1035.61,1393.20,140,160,170,170,240,360,490,560,610,1000,1000,1000
"None","Aggregated","1588445647",3604,0,203.90,0.00,140,116,0,1035.61,1393.01,160,160,170,190,270,360,490,560,610,1000,1000,1000
"None","Aggregated","1588445649",4244,0,223.20,0.00,140,133,0,1035.61,1392.92,160,190,200,250,360,480,560,630,700,720,720,720
"None","Aggregated","1588445651",4846,0,246.30,0.00,160,163,0,1035.61,1393.01,170,270,360,380,490,520,580,630,700,720,720,720
"None","Aggregated","1588445653",5402,0,258.10,0.00,160,212,0,1061.50,1392.97,220,390,490,530,740,850,920,950,1100,1100,1100,1100
"None","Aggregated","1588445656",6014,1,267.90,0.00,160,287,0,1479.40,1392.75,470,700,850,960,1200,1300,1400,1400,1500,1500,1500,1500
"None","Aggregated","1588445658",6554,1,259.90,0.10,160,362,0,2406.22,1392.92,720,1000,1200,1300,1600,1700,1900,1900,2000,2400,2400,2400
"None","Aggregated","1588445660",7196,2,262.70,0.10,170,466,0,2406.22,1392.84,1100,1400,1700,1800,2000,2100,2100,2200,2200,2400,2400,2400
"None","Aggregated","1588445662",7705,2,264.00,0.10,170,545,0,2808.66,1392.81,1300,1800,2000,2100,2200,2600,2700,2800,2800,2800,2800,2800
"None","Aggregated","1588445665",8349,2,259.40,0.20,190,659,0,3238.14,1392.83,1900,2100,2500,2700,3000,3100,3100,3200,3200,3200,3200,3200
"None","Aggregated","1588445667",8858,2,259.90,0.20,190,743,0,4084.37,1392.84,2100,2700,3000,3000,3300,3500,3600,3700,3900,4100,4100,4100
"None","Aggregated","1588445669",9468,2,259.40,0.10,200,861,0,4540.41,1392.79,2600,3000,3300,3500,4200,4300,4400,4400,4500,4500,4500,4500
"None","Aggregated","1588445671",10065,2,257.50,0.10,200,980,0,5047.20,1392.81,3000,3400,4100,4200,4600,4700,4800,4800,5000,5000,5000,5000
"None","Aggregated","1588445674",10726,2,256.50,0.00,220,1122,0,5158.19,1392.78,3700,4400,4700,4700,4800,4800,4900,5000,5100,5200,5200,5200
"None","Aggregated","1588445676",11447,2,263.60,0.00,250,1251,0,5158.19,1392.76,4200,4600,4700,4700,4800,4800,4900,5000,5100,5200,5200,5200
"None","Aggregated","1588445678",11958,2,279.70,0.00,250,1300,0,5158.19,1392.77,4500,4700,4700,4700,4800,4900,5000,5000,5100,5200,5200,5200
"None","Aggregated","1588445681",12510,2,283.30,0.00,270,1365,0,6122.34,1392.75,4500,4700,4800,4800,5400,5600,5700,5700,6100,6100,6100,6100
"None","Aggregated","1588445683",13164,2,262.80,0.00,280,1461,0,7056.95,1392.84,4100,4700,4900,5500,6800,6900,7000,7000,7100,7100,7100,7100
"None","Aggregated","1588445685",13730,2,268.60,0.00,300,1560,0,7633.60,1392.87,1100,5500,6600,6800,6900,7000,7100,7400,7600,7600,7600,7600
