"Type","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s","Requests Failed/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999","100%"
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Antiques+%26+Art+",1122,0,110,119,100,204,1393,0.62,0.00,110,120,130,130,140,160,170,190,200,200,200,200
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Books+",1239,0,110,118,101,234,1375,0.69,0.00,110,120,120,130,130,160,170,190,220,230,230,230
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Business%2C+Office+%26+Industrial+",1126,0,110,118,95,359,1423,0.63,0.00,110,120,130,130,130,160,190,190,330,360,360,360
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Clothing+%26+Accessories+",1159,0,110,118,101,204,1409,0.64,0.00,110,120,120,130,130,160,190,190,200,200,200,200
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Coins+",1134,0,110,120,102,1134,1375,0.63,0.00,110,120,130,130,140,160,190,190,1100,1100,1100,1100
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Computers+",1161,0,110,117,103,206,1383,0.64,0.00,110,120,120,130,130,140,170,190,200,210,210,210
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Antiques+%26+Art+",1203,0,110,118,101,218,1393,0.67,0.00,110,120,120,130,130,160,170,190,220,220,220,220
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Books+",1216,0,110,119,102,1125,1375,0.68,0.00,110,120,120,130,130,160,170,190,210,1100,1100,1100
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Business%2C+Office+%26+Industrial+",1137,0,110,120,95,1109,1423,0.63,0.00,110,120,130,130,140,160,190,190,250,1100,1100,1100
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Clothing+%26+Accessories+",1126,0,110,118,98,219,1409,0.63,0.00,110,120,120,130,130,160,170,190,220,220,220,220
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Coins+",1238,0,110,118,100,235,1375,0.69,0.00,110,120,130,130,130,160,190,190,220,240,240,240
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Computers+",1171,0,110,118,99,249,1383,0.65,0.00,110,120,130,130,130,160,190,200,240,250,250,250
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Antiques+%26+Art+",1122,0,110,118,100,218,1393,0.62,0.00,110,120,120,130,130,140,190,190,220,220,220,220
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Books+",1133,0,110,118,101,204,1375,0.63,0.00,110,120,120,130,130,160,190,190,200,200,200,200
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Business%2C+Office+%26+Industrial+",1142,0,110,119,99,234,1423,0.63,0.00,110,120,130,130,130,160,190,190,200,230,230,230
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Clothing+%26+Accessories+",1129,0,110,120,99,218,1409,0.63,0.00,110,120,130,130,140,160,190,200,220,220,220,220
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Coins+",1194,0,110,118,101,218,1375,0.66,0.00,110,120,120,130,130,160,170,190,200,220,220,220
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Computers+",1152,0,110,119,101,218,1383,0.64,0.00,110,120,120,130,130,160,190,200,220,220,220,220
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Antiques+%26+Art+",1121,0,110,118,100,205,1393,0.62,0.00,110,120,130,130,130,160,170,190,200,210,210,210
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Books+",1176,0,110,119,97,234,1375,0.65,0.00,110,120,120,130,140,160,190,200,220,230,230,230
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Business%2C+Office+%26+Industrial+",1178,0,110,118,101,218,1423,0.65,0.00,110,120,120,130,130,160,190,190,210,220,220,220
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Clothing+%26+Accessories+",1177,0,110,119,102,359,1409,0.65,0.00,110,120,130,130,130,160,190,200,220,360,360,360
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Coins+",1175,0,110,119,95,250,1375,0.65,0.00,110,120,120,130,130,160,190,200,250,250,250,250
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Computers+",1163,0,110,118,100,220,1383,0.65,0.00,110,120,130,130,130,160,190,190,220,220,220,220
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Antiques+%26+Art+",1189,0,110,118,100,221,1393,0.66,0.00,110,120,130,130,130,160,170,190,210,220,220,220
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Books+",1137,0,110,119,101,1231,1375,0.63,0.00,110,120,120,130,130,160,190,190,220,1200,1200,1200
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Business%2C+Office+%26+Industrial+",1207,0,110,118,102,203,1423,0.67,0.00,110,120,120,130,130,160,190,190,200,200,200,200
