"Type","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s","Requests Failed/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999","100%"
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Antiques+%26+Art+",2254,0,140,85,0,1188,1393,1.25,0.00,140,140,140,140,160,160,180,220,1200,1200,1200,1200
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Books+",2325,0,140,82,0,253,1375,1.29,0.00,140,140,140,140,160,160,190,220,250,250,250,250
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Business%2C+Office+%26+Industrial+",2326,0,140,82,0,1171,1423,1.29,0.00,140,140,140,140,160,160,170,200,250,1200,1200,1200
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Clothing+%26+Accessories+",2297,1,140,84,0,265,1408,1.28,0.00,140,140,140,140,160,160,190,200,270,270,270,270
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Coins+",2376,0,140,85,0,1156,1375,1.32,0.00,140,140,140,140,160,160,190,220,270,1200,1200,1200
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Computers+",2266,1,31,80,0,1166,1382,1.26,0.00,31,140,140,140,160,160,180,220,250,1200,1200,1200
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Antiques+%26+Art+",2375,0,63,81,0,265,1393,1.32,0.00,63,140,140,140,160,160,190,220,260,270,270,270
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Books+",2328,0,47,81,0,1171,1375,1.29,0.00,47,140,140,140,160,160,180,210,280,1200,1200,1200
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Business%2C+Office+%26+Industrial+",2258,0,140,83,0,1140,1423,1.25,0.00,140,140,140,140,160,160,190,220,270,1100,1100,1100
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Clothing+%26+Accessories+",2342,0,31,79,0,328,1409,1.30,0.00,31,140,140,140,160,160,170,200,250,330,330,330
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Coins+",2363,1,140,83,0,1162,1374,1.31,0.00,140,140,140,140,160,160,190,220,300,1200,1200,1200
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Computers+",2308,0,47,81,0,1229,1383,1.28,0.00,47,140,140,140,160,160,190,220,270,1200,1200,1200
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Antiques+%26+Art+",2292,0,63,82,0,1156,1393,1.27,0.00,63,140,140,140,160,160,190,220,1000,1200,1200,1200
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Books+",2355,0,130,82,0,1140,1375,1.31,0.00,130,140,140,140,160,160,190,220,280,1100,1100,1100
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Business%2C+Office+%26+Industrial+",2342,0,31,79,0,1187,1423,1.30,0.00,31,140,140,140,160,160,190,210,360,1200,1200,1200
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Clothing+%26+Accessories+",2301,0,140,82,0,1031,1409,1.28,0.00,140,140,140,140,160,160,170,200,250,1000,1000,1000
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Coins+",2368,0,130,81,0,312,1375,1.31,0.00,130,140,140,140,160,160,190,220,270,310,310,310
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Computers+",2345,0,140,82,0,1146,1383,1.30,0.00,140,140,140,140,160,160,170,200,250,1100,1100,1100
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Antiques+%26+Art+",2374,0,31,79,0,500,1393,1.32,0.00,31,140,140,140,160,160,190,220,300,500,500,500
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Books+",2306,0,140,82,0,312,1375,1.28,0.00,140,140,140,140,160,160,180,220,270,310,310,310
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Business%2C+Office+%26+Industrial+",2272,0,31,81,0,1157,1423,1.26,0.00,31,140,140,140,160,160,170,200,1200,1200,1200,1200
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Clothing+%26+Accessories+",2319,0,140,83,0,1140,1409,1.29,0.00,140,140,140,140,160,160,190,220,270,1100,1100,1100
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Coins+",2393,0,31,81,0,1159,1375,1.33,0.00,31,140,140,140,160,160,190,220,1100,1200,1200,1200
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Computers+",2258,0,130,83,0,1142,1383,1.25,0.00,130,140,140,140,160,160,190,220,280,1100,1100,1100
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Antiques+%26+Art+",2369,0,49,80,0,343,1393,1.32,0.00,49,140,140,140,160,160,190,220,270,340,340,340
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Books+",2294,0,130,83,0,1173,1375,1.27,0.00,130,140,140,140,160,160,180,220,1200,1200,1200,1200
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Business%2C+Office+%26+Industrial+",2325,0,47,81,0,1140,1423,1.29,0.00,47,140,140,140,160,160,190,200,280,1100,1100,1100
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Clothing+%26+Accessories+",2392,0,120,82,0,1156,1409,1.33,0.00,130,140,140,140,160,160,190,220,270,1200,1200,1200
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Coins+",2272,0,94,82,0,1143,1375,1.26,0.00,94,140,140,140,160,160,190,220,300,1100,1100,1100
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Computers+",2349,0,94,80,0,265,1383,1.30,0.00,94,140,140,140,160,160,170,200,250,270,270,270
"POST","/PHP/SearchItemsByCategory.php?category=25&categoryName=Antiques+%26+Art+",2325,0,78,80,0,250,1393,1.29,0.00,78,140,140,140,160,160,170,220,250,250,250,250
"POST","/PHP/SearchItemsByCategory.php?category=25&categoryName=Books+",2288,0,130,82,0,1021,1375,1.27,0.00,140,140,140,140,160,160,190,220,250,1000,1000,1000
"POST","/PHP/SearchItemsByCategory.php?category=25&categoryName=Business%2C+Office+%26+Industrial+",2306,0,140,84,0,296,1423,1.28,0.00,140,140,140,140,160,160,190,220,270,300,300,300
