"Type","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s","Requests Failed/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999","100%"
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Antiques+%26+Art+",4605,0,160,195,109,5015,1393,2.56,0.00,160,190,230,250,310,360,440,490,630,5000,5000,5000
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Books+",4469,0,160,200,107,4052,1375,2.48,0.00,160,200,230,270,310,380,450,480,1500,4100,4100,4100
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Business%2C+Office+%26+Industrial+",4468,0,160,197,109,3099,1423,2.48,0.00,160,200,230,250,310,380,440,480,2000,3100,3100,3100
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Clothing+%26+Accessories+",4627,0,160,196,105,3084,1409,2.57,0.00,160,200,230,250,310,370,440,470,640,3100,3100,3100
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Coins+",4497,0,160,197,108,3855,1375,2.50,0.00,160,200,230,250,310,370,440,480,2400,3900,3900,3900
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Computers+",4627,0,160,196,109,4015,1383,2.57,0.00,160,200,230,250,310,370,440,480,1200,4000,4000,4000
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Antiques+%26+Art+",4554,0,160,198,93,4095,1393,2.53,0.00,160,200,230,250,310,380,450,480,2400,4100,4100,4100
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Books+",4620,0,160,195,105,5015,1375,2.56,0.00,160,190,230,250,300,360,440,480,1200,5000,5000,5000
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Business%2C+Office+%26+Industrial+",4614,0,160,197,109,2322,1423,2.56,0.00,160,200,230,250,310,380,450,480,1000,2300,2300,2300
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Clothing+%26+Accessories+",4533,0,160,195,109,3318,1409,2.52,0.00,160,190,220,250,300,360,440,500,2100,3300,3300,3300
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Coins+",4546,0,160,193,109,1759,1375,2.52,0.00,160,190,230,250,300,360,440,480,670,1800,1800,1800
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Computers+",4515,0,160,198,93,4749,1383,2.51,0.00,160,200,230,250,310,380,450,490,1500,4700,4700,4700
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Antiques+%26+Art+",4519,0,160,195,102,3303,1393,2.51,0.00,160,200,230,250,310,360,440,500,610,3300,3300,3300
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Books+",4498,0,160,197,105,3744,1375,2.50,0.00,160,200,230,250,310,380,440,480,720,3700,3700,3700
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Business%2C+Office+%26+Industrial+",4469,0,160,195,105,3412,1423,2.48,0.00,160,200,230,250,310,370,440,480,1200,3400,3400,3400
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Clothing+%26+Accessories+",4665,0,160,195,101,2943,1409,2.59,0.00,160,200,230,250,310,360,450,480,580,2900,2900,2900
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Coins+",4640,0,160,195,102,2480,1375,2.58,0.00,160,190,230,250,310,380,450,480,630,2500,2500,2500
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Computers+",4474,0,160,195,100,1456,1383,2.48,0.00,160,200,230,250,310,370,440,490,610,1500,1500,1500
