"Type","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s","Requests Failed/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999","100%"
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Antiques+%26+Art+",2335,1,16,21,0,203,1392,1.30,0.00,16,16,16,31,31,47,78,120,170,200,200,200
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Books+",2313,0,16,22,0,281,1375,1.28,0.00,16,16,16,31,31,47,78,140,190,280,280,280
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Business%2C+Office+%26+Industrial+",2283,1,16,22,0,1031,1422,1.27,0.00,16,16,16,31,31,47,120,160,220,1000,1000,1000
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Clothing+%26+Accessories+",2316,1,16,22,0,1036,1408,1.29,0.00,16,16,16,31,31,47,78,140,200,1000,1000,1000
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Coins+",2341,1,16,22,0,265,1374,1.30,0.00,16,16,16,31,31,62,94,140,200,270,270,270
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Computers+",2401,1,16,22,0,242,1382,1.33,0.00,16,16,16,31,31,47,78,110,220,240,240,240
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Antiques+%26+Art+",2294,1,16,22,0,234,1392,1.27,0.00,16,16,16,31,31,50,94,140,190,230,230,230
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Books+",2353,1,16,21,0,203,1374,1.31,0.00,16,16,16,20,31,47,78,120,190,200,200,200
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Business%2C+Office+%26+Industrial+",2335,1,16,21,0,265,1422,1.30,0.00,16,16,16,31,31,47,78,140,190,270,270,270
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Clothing+%26+Accessories+",2374,1,16,22,0,1127,1408,1.32,0.00,16,16,16,31,31,47,78,130,190,1100,1100,1100
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Coins+",2263,2,16,22,0,1118,1373,1.26,0.00,16,16,16,31,31,47,78,120,250,1100,1100,1100
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Computers+",2318,1,16,22,0,1049,1382,1.29,0.00,16,16,16,31,31,47,78,110,190,1000,1000,1000
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Antiques+%26+Art+",2297,1,16,22,0,281,1392,1.28,0.00,16,16,16,31,31,47,94,140,190,280,280,280
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Books+",2336,1,16,21,0,265,1374,1.30,0.00,16,16,16,31,31,47,78,120,200,270,270,270
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Business%2C+Office+%26+Industrial+",2430,0,16,23,0,1034,1423,1.35,0.00,16,16,16,31,31,47,81,130,220,1000,1000,1000
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Clothing+%26+Accessories+",2317,0,16,22,0,296,1409,1.29,0.00,16,16,16,23,31,47,78,140,220,300,300,300
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Coins+",2378,2,16,21,0,203,1373,1.32,0.00,16,16,16,17,31,47,78,120,190,200,200,200
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Computers+",2376,1,16,22,0,237,1382,1.32,0.00,16,16,16,31,31,47,80,130,200,240,240,240
