"Type","Name","Timestamp","# requests","# failures","Requests/s","Requests Failed/s","Median response time","Average response time","Min response time","Max response time","Average Content Size","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999","100%"
"None","Aggregated","1594418202",60,0,0.00,0.00,16,77,15,171.90,1390.60,0,0,0,0,0,0,0,0,0,0,0,0
"None","Aggregated","1594418205",100,0,0.00,0.00,47,83,9,234.38,1390.88,140,140,150,160,160,160,190,230,230,230,230,230
"None","Aggregated","1594418207",100,0,0.00,0.00,47,83,9,234.38,1390.88,140,140,150,160,160,160,190,230,230,230,230,230
"None","Aggregated","1594418209",123,0,16.67,0.00,47,81,0,234.38,1390.90,140,140,150,150,160,160,160,190,230,230,230,230
"None","Aggregated","1594418211",178,0,15.00,0.00,31,80,0,265.63,1390.70,140,140,140,150,160,160,160,230,270,270,270,270
"None","Aggregated","1594418213",201,0,16.90,0.00,130,83,0,281.23,1391.05,140,140,150,150,160,160,220,270,280,280,280,280
"None","Aggregated","1594418215",219,0,12.80,0.00,130,81,0,281.23,1391.16,130,140,140,140,160,160,220,270,280,280,280,280
"None","Aggregated","1594418218",251,0,11.20,0.00,130,81,0,281.23,1390.94,130,140,140,140,160,160,250,270,280,280,280,280
"None","Aggregated","1594418220",286,0,14.70,0.00,47,81,0,364.55,1390.99,140,140,140,140,160,200,250,280,360,360,360,360
"None","Aggregated","1594418222",311,0,14.30,0.00,130,83,0,364.55,1391.27,18,140,140,140,150,160,340,350,360,360,360,360
"None","Aggregated","1594418224",338,0,12.20,0.00,47,82,0,364.55,1391.33,18,140,140,140,150,160,340,350,360,360,360,360
"None","Aggregated","1594418227",369,0,12.70,0.00,130,83,0,364.55,1391.35,130,140,140,140,160,270,340,350,360,360,360,360
"None","Aggregated","1594418229",401,0,13.80,0.00,130,83,0,364.55,1391.40,130,140,140,140,160,270,330,340,350,350,350,350
"None","Aggregated","1594418231",429,0,13.10,0.00,130,82,0,364.55,1391.50,16,140,140,140,160,160,300,310,330,330,330,330
"None","Aggregated","1594418233",457,0,12.80,0.00,130,82,0,364.55,1391.65,140,140,140,140,160,160,250,310,330,330,330,330
"None","Aggregated","1594418235",486,0,13.40,0.00,47,81,0,364.55,1391.69,16,140,140,140,160,160,160,230,330,330,330,330
"None","Aggregated","1594418238",518,0,13.60,0.00,47,82,0,364.55,1391.47,16,140,140,140,160,160,230,280,340,340,340,340
"None","Aggregated","1594418240",544,0,13.40,0.00,47,81,0,364.55,1391.54,140,140,140,140,160,160,280,310,340,340,340,340
"None","Aggregated","1594418242",571,0,12.90,0.00,130,82,0,364.55,1391.48,140,140,140,140,160,160,300,310,340,340,340,340
"None","Aggregated","1594418244",603,0,13.30,0.00,130,81,0,364.55,1391.75,130,140,140,140,150,160,300,310,340,340,340,340
"None","Aggregated","1594418246",633,0,12.90,0.00,47,81,0,364.55,1391.57,16,140,140,140,150,160,300,310,360,360,360,360
"None","Aggregated","1594418249",664,0,12.70,0.00,47,81,0,364.55,1391.78,130,140,140,140,160,160,300,310,360,360,360,360
"None","Aggregated","1594418251",688,0,13.70,0.00,47,82,0,364.55,1392.06,16,140,140,140,160,160,330,360,360,360,360,360
"None","Aggregated","1594418253",718,0,12.80,0.00,47,82,0,364.55,1392.06,16,140,140,140,160,230,330,360,360,360,360,360
"None","Aggregated","1594418255",748,0,13.60,0.00,47,82,0,364.55,1392.26,140,140,140,140,160,250,330,330,360,360,360,360
"None","Aggregated","1594418257",773,0,13.10,0.00,130,82,0,364.55,1392.25,140,140,140,140,160,250,330,330,360,360,360,360
"None","Aggregated","1594418260",804,0,12.60,0.00,47,82,0,364.55,1392.31,140,140,140,140,160,160,310,330,330,330,330,330
"None","Aggregated","1594418262",832,0,12.70,0.00,47,82,0,406.27,1392.37,140,140,140,140,160,310,330,330,410,410,410,410
"None","Aggregated","1594418264",859,0,12.80,0.00,130,84,0,1015.28,1392.39,140,140,140,150,160,270,330,410,1000,1000,1000,1000
"None","Aggregated","1594418266",888,0,12.90,0.00,130,83,0,1015.28,1392.56,140,140,140,140,160,160,330,410,1000,1000,1000,1000
"None","Aggregated","1594418268",923,0,12.80,0.00,130,83,0,1015.28,1392.48,140,140,140,140,160,270,330,410,1000,1000,1000,1000
"None","Aggregated","1594418271",947,0,13.70,0.00,130,83,0,1015.28,1392.39,140,140,140,140,160,220,300,300,1000,1000,1000,1000
"None","Aggregated","1594418273",972,0,12.60,0.00,130,83,0,1015.28,1392.41,140,140,140,140,160,160,220,300,300,300,300,300
"None","Aggregated","1594418275",1009,0,12.50,0.00,130,83,0,1015.28,1392.34,140,140,140,140,160,160,250,300,300,300,300,300
"None","Aggregated","1594418277",1033,0,13.30,0.00,130,83,0,1015.28,1392.41,140,140,140,140,140,160,250,290,300,300,300,300
"None","Aggregated","1594418279",1066,0,13.10,0.00,130,83,0,1015.28,1392.51,31,140,140,140,140,160,250,290,300,300,300,300
"None","Aggregated","1594418282",1093,0,13.00,0.00,130,83,0,1015.28,1392.49,140,140,140,140,160,200,300,310,330,330,330,330
"None","Aggregated","1594418284",1118,0,13.80,0.00,130,83,0,1015.28,1392.37,140,140,140,140,140,160,300,310,330,330,330,330
"None","Aggregated","1594418286",1152,0,13.30,0.00,130,83,0,1015.28,1392.36,16,140,140,140,140,160,300,310,330,330,330,330
"None","Aggregated","1594418288",1181,0,12.90,0.00,130,83,0,1015.28,1392.37,16,140,140,140,160,160,310,330,370,370,370,370
"None","Aggregated","1594418290",1206,0,13.50,0.00,130,83,0,1015.28,1392.34,16,140,140,140,140,160,270,330,370,370,370,370
"None","Aggregated","1594418293",1233,0,13.10,0.00,130,83,0,1015.28,1392.42,130,140,140,140,160,160,300,330,370,370,370,370
"None","Aggregated","1594418295",1268,0,13.00,0.00,130,83,0,1015.28,1392.32,31,140,140,140,160,160,300,330,370,370,370,370
"None","Aggregated","1594418297",1295,0,13.50,0.00,130,83,0,1015.28,1392.29,130,140,140,140,160,160,300,320,330,330,330,330
