"Type","Name","Timestamp","# requests","# failures","Requests/s","Requests Failed/s","Median response time","Average response time","Min response time","Max response time","Average Content Size","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999","100%"
"None","Aggregated","1594520578",85,0,0.00,0.00,16,13,0,31.26,1392.98,0,0,0,0,0,0,0,0,0,0,0,0
"None","Aggregated","1594520580",258,0,20.00,0.00,16,13,0,46.89,1392.81,16,16,16,16,16,16,31,31,47,47,47,47
"None","Aggregated","1594520582",429,0,63.67,0.00,16,13,0,78.11,1393.59,16,16,16,16,16,16,22,47,78,78,78,78
"None","Aggregated","1594520584",624,0,71.40,0.00,16,13,0,78.11,1393.08,16,16,16,16,16,16,17,31,78,78,78,78
"None","Aggregated","1594520586",902,0,76.14,0.00,16,15,0,93.74,1393.18,16,16,16,16,16,31,31,63,94,94,94,94
"None","Aggregated","1594520589",1242,0,90.50,0.00,16,16,0,93.75,1393.30,16,16,16,16,31,31,33,78,94,94,94,94
"None","Aggregated","1594520591",1587,0,113.70,0.00,16,17,0,140.59,1393.21,16,16,16,17,31,31,63,78,140,140,140,140
"None","Aggregated","1594520593",1984,0,130.80,0.00,16,18,0,140.59,1393.13,16,16,17,31,31,31,62,78,140,140,140,140
"None","Aggregated","1594520595",2429,0,152.00,0.00,16,20,0,190.47,1393.04,16,16,31,31,31,62,94,130,190,190,190,190
"None","Aggregated","1594520597",2945,0,175.80,0.00,16,23,0,190.47,1392.98,16,31,31,31,47,78,110,130,190,190,190,190
"None","Aggregated","1594520599",3444,0,199.10,0.00,16,25,0,190.47,1393.12,31,31,31,32,62,80,110,160,190,190,190,190
"None","Aggregated","1594520601",4016,0,214.10,0.00,16,28,0,190.47,1392.97,31,31,47,47,79,110,130,160,190,190,190,190
"None","Aggregated","1594520603",4584,0,235.80,0.00,16,38,0,671.85,1393.04,31,47,63,80,140,190,220,220,310,670,670,670
"None","Aggregated","1594520605",5240,0,250.30,0.00,31,52,0,1015.62,1393.12,47,94,120,140,200,250,270,290,320,1000,1000,1000
"None","Aggregated","1594520607",5795,0,270.00,0.00,31,64,0,1015.62,1393.07,110,140,160,170,220,270,330,400,480,1000,1000,1000
"None","Aggregated","1594520609",6447,0,281.10,0.00,31,97,0,1015.62,1393.09,140,200,300,330,420,470,510,520,560,1000,1000,1000
"None","Aggregated","1594520611",6910,0,288.20,0.00,33,141,0,1171.88,1393.16,220,340,450,490,670,800,1100,1100,1200,1200,1200,1200
"None","Aggregated","1594520613",7470,0,286.20,0.00,47,233,0,1514.15,1393.17,380,580,800,1200,1400,1400,1500,1500,1500,1500,1500,1500
"None","Aggregated","1594520615",7955,0,281.70,0.00,63,329,0,2221.64,1393.14,690,1300,1400,1500,1700,1800,2200,2200,2200,2200,2200,2200
"None","Aggregated","1594520617",8579,0,272.80,0.00,94,476,0,2493.09,1393.08,1400,1700,2200,2300,2400,2400,2500,2500,2500,2500,2500,2500
"None","Aggregated","1594520619",9052,0,259.50,0.00,110,587,0,2952.17,1393.10,1800,2300,2400,2500,2500,2600,2900,2900,3000,3000,3000,3000
"None","Aggregated","1594520622",9654,0,264.00,0.00,130,744,0,3189.01,1393.00,2500,2500,3000,3100,3100,3100,3200,3200,3200,3200,3200,3200
"None","Aggregated","1594520624",10309,0,268.50,0.00,160,896,0,3390.16,1393.04,3000,3100,3100,3100,3200,3300,3300,3400,3400,3400,3400,3400
"None","Aggregated","1594520626",10880,0,277.50,0.00,190,1022,0,3438.51,1393.01,3100,3100,3200,3300,3300,3400,3400,3400,3400,3400,3400,3400
"None","Aggregated","1594520628",11528,0,286.30,0.00,300,1140,0,3456.05,1392.98,3100,3200,3300,3300,3400,3400,3400,3400,3500,3500,3500,3500
"None","Aggregated","1594520630",12151,0,288.50,0.00,360,1221,0,3456.05,1392.97,3100,3200,3300,3300,3400,3400,3400,3400,3500,3500,3500,3500
"None","Aggregated","1594520632",12615,0,302.30,0.00,470,1279,0,3456.05,1393.00,3000,3100,3300,3300,3400,3400,3400,3400,3500,3500,3500,3500
"None","Aggregated","1594520634",13241,0,286.30,0.00,630,1360,0,3456.05,1393.02,3000,3100,3200,3300,3400,3400,3400,3400,3500,3500,3500,3500
"None","Aggregated","1594520636",13849,0,281.00,0.00,1200,1432,0,3456.05,1392.99,3000,3000,3000,3100,3100,3100,3200,3300,3300,3300,3300,3300
"None","Aggregated","1594520638",14385,0,286.30,0.00,1400,1501,0,3460.47,1392.99,3000,3000,3100,3100,3300,3400,3400,3400,3500,3500,3500,3500
"None","Aggregated","1594520640",15032,0,272.30,0.00,1600,1575,0,3460.47,1392.97,3100,3200,3300,3300,3400,3400,3400,3400,3500,3500,3500,3500
"None","Aggregated","1594520642",15672,0,273.90,0.00,1800,1629,0,3460.47,1392.97,3000,3200,3200,3300,3400,3400,3400,3400,3500,3500,3500,3500
"None","Aggregated","1594520644",16188,0,293.60,0.00,2300,1668,0,3460.47,1392.93,3000,3100,3300,3300,3400,3400,3400,3400,3500,3500,3500,3500
"None","Aggregated","1594520646",16831,0,286.20,0.00,2400,1716,0,3460.47,1392.94,3000,3100,3200,3300,3400,3400,3400,3400,3500,3500,3500,3500
"None","Aggregated","1594520648",17416,0,281.00,0.00,2500,1754,0,3460.47,1392.95,2900,3000,3000,3000,3200,3400,3400,3400,3300,3300,3300,3300
"None","Aggregated","1594520651",17911,0,293.30,0.00,2500,1789,0,3460.47,1392.95,2900,2900,3000,3000,3000,3200,3200,3300,3300,3300,3300,3300
"None","Aggregated","1594520653",18514,0,277.80,0.00,2600,1838,0,3460.47,1392.94,3000,3000,3200,3300,3300,3400,3400,3400,3400,3400,3400,3400
"None","Aggregated","1594520655",19138,0,277.20,0.00,2700,1881,0,3460.47,1392.94,3100,3200,3300,3300,3400,3400,3400,3400,3400,3400,3400,3400
"None","Aggregated","1594520657",19663,0,287.20,0.00,2700,1915,0,3460.47,1392.92,3200,3200,3300,3300,3400,3400,3400,3400,3400,3400,3400,3400
"None","Aggregated","1594520659",20297,0,275.70,0.00,2800,1959,0,3460.47,1392.90,3300,3300,3300,3400,3400,3400,3400,3400,3400,3400,3400,3400
"None","Aggregated","1594520661",20929,0,278.30,0.00,2800,1989,0,3483.88,1392.91,3200,3300,3300,3300,3400,3400,3400,3400,3400,3500,3500,3500
"None","Aggregated","1594520663",21518,0,291.10,0.00,2800,2011,0,3483.88,1392.90,3100,3200,3300,3300,3400,3400,3400,3400,3400,3500,3500,3500
"None","Aggregated","1594520665",22116,0,297.60,0.00,2800,2039,0,3483.88,1392.93,3000,3100,3300,3300,3400,3400,3400,3400,3400,3500,3500,3500
