"Type","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s","Requests Failed/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999","100%"
"POST","/PHP/SearchItemsByCategory.php?category=1&categoryName=Antiques+%26+Art+",999,1,140,109,0,751,1391,0.55,0.00,140,140,160,160,170,270,450,520,750,750,750,750
"POST","/PHP/SearchItemsByCategory.php?category=1&categoryName=Books+",966,2,140,104,0,562,1372,0.54,0.00,140,140,160,160,170,220,410,480,560,560,560,560
"POST","/PHP/SearchItemsByCategory.php?category=1&categoryName=Business%2C+Office+%26+Industrial+",978,3,140,111,0,687,1418,0.54,0.00,140,140,160,160,170,330,490,560,690,690,690,690
"POST","/PHP/SearchItemsByCategory.php?category=1&categoryName=Clothing+%26+Accessories+",1047,2,140,106,0,624,1406,0.58,0.00,140,140,160,160,170,230,440,520,610,620,620,620
"POST","/PHP/SearchItemsByCategory.php?category=1&categoryName=Coins+",955,0,140,110,0,657,1375,0.53,0.00,140,140,160,160,170,270,470,530,660,660,660,660
"POST","/PHP/SearchItemsByCategory.php?category=1&categoryName=Computers+",1020,1,140,115,0,723,1381,0.57,0.00,140,140,160,160,190,360,470,570,680,720,720,720
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Antiques+%26+Art+",995,2,140,105,0,768,1390,0.55,0.00,140,140,160,160,170,220,470,550,770,770,770,770
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Books+",997,0,130,106,0,656,1375,0.55,0.00,130,140,160,160,190,280,470,520,660,660,660,660
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Business%2C+Office+%26+Industrial+",1047,2,140,110,0,718,1420,0.58,0.00,140,140,160,160,170,300,470,550,700,720,720,720
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Clothing+%26+Accessories+",1009,2,140,112,0,656,1406,0.56,0.00,140,140,160,160,190,270,450,510,640,660,660,660
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Coins+",1013,2,140,105,0,874,1372,0.56,0.00,140,140,160,160,170,280,460,500,690,870,870,870
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Computers+",1004,1,140,103,0,593,1381,0.56,0.00,140,140,160,160,170,220,420,500,580,590,590,590
"POST","/PHP/SearchItemsByCategory.php?category=11&categoryName=Antiques+%26+Art+",976,3,140,115,0,703,1388,0.54,0.00,140,140,160,160,190,360,500,530,700,700,700,700
"POST","/PHP/SearchItemsByCategory.php?category=11&categoryName=Books+",990,0,140,106,0,890,1375,0.55,0.00,140,140,160,160,170,270,470,530,890,890,890,890
"POST","/PHP/SearchItemsByCategory.php?category=11&categoryName=Business%2C+Office+%26+Industrial+",996,1,140,109,0,673,1421,0.55,0.00,140,140,160,160,170,230,450,510,670,670,670,670
"POST","/PHP/SearchItemsByCategory.php?category=11&categoryName=Clothing+%26+Accessories+",1022,0,140,111,0,860,1409,0.57,0.00,140,140,160,160,170,270,480,530,620,860,860,860
"POST","/PHP/SearchItemsByCategory.php?category=11&categoryName=Coins+",1003,0,140,107,0,673,1375,0.56,0.00,140,140,160,160,170,280,470,530,630,670,670,670
"POST","/PHP/SearchItemsByCategory.php?category=11&categoryName=Computers+",955,1,140,105,0,611,1381,0.53,0.00,140,140,160,160,170,230,410,530,610,610,610,610
"POST","/PHP/SearchItemsByCategory.php?category=12&categoryName=Antiques+%26+Art+",1020,1,140,109,0,687,1391,0.57,0.00,140,140,160,160,170,280,450,520,660,690,690,690
"POST","/PHP/SearchItemsByCategory.php?category=12&categoryName=Books+",1016,1,140,106,0,690,1373,0.56,0.00,140,140,160,160,170,230,450,500,640,690,690,690
"POST","/PHP/SearchItemsByCategory.php?category=12&categoryName=Business%2C+Office+%26+Industrial+",966,2,140,104,0,770,1420,0.54,0.00,140,140,160,160,170,230,450,500,770,770,770,770
"POST","/PHP/SearchItemsByCategory.php?category=12&categoryName=Clothing+%26+Accessories+",1024,0,140,109,0,801,1409,0.57,0.00,140,140,160,160,170,280,500,530,670,800,800,800
"POST","/PHP/SearchItemsByCategory.php?category=12&categoryName=Coins+",998,2,140,108,0,890,1372,0.55,0.00,140,140,160,160,170,270,500,550,890,890,890,890
"POST","/PHP/SearchItemsByCategory.php?category=12&categoryName=Computers+",975,0,140,107,0,610,1383,0.54,0.00,140,140,160,160,170,250,420,500,610,610,610,610
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Antiques+%26+Art+",1016,0,140,106,0,688,1393,0.56,0.00,140,140,160,160,170,230,470,530,610,690,690,690
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Books+",986,1,140,101,0,593,1373,0.55,0.00,140,140,160,160,170,220,410,470,590,590,590,590
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Business%2C+Office+%26+Industrial+",963,3,140,111,0,703,1418,0.53,0.00,140,140,160,160,170,250,450,520,700,700,700,700
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Clothing+%26+Accessories+",1002,2,140,109,0,674,1406,0.56,0.00,140,140,160,160,170,250,490,520,600,670,670,670
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Coins+",964,1,140,104,0,642,1373,0.54,0.00,140,140,160,160,170,250,440,530,640,640,640,640
