"Type","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s","Requests Failed/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999","100%"
"POST","/PHP/SearchItemsByCategory.php?category=1&categoryName=Antiques+%26+Art+",96,0,0,6,0,203,1393,0.05,0.00,0,0,16,16,16,16,33,200,200,200,200,200
"POST","/PHP/SearchItemsByCategory.php?category=1&categoryName=Books+",86,0,0,7,0,218,1375,0.05,0.00,0,0,16,16,16,16,31,220,220,220,220,220
"POST","/PHP/SearchItemsByCategory.php?category=1&categoryName=Business%2C+Office+%26+Industrial+",95,0,0,8,0,203,1423,0.05,0.00,0,0,16,16,16,16,190,200,200,200,200,200
"POST","/PHP/SearchItemsByCategory.php?category=1&categoryName=Clothing+%26+Accessories+",100,0,0,5,0,31,1409,0.06,0.00,0,0,16,16,16,16,31,31,31,31,31,31
"POST","/PHP/SearchItemsByCategory.php?category=1&categoryName=Coins+",108,0,0,8,0,203,1375,0.06,0.00,0,1,16,16,16,16,32,200,200,200,200,200
"POST","/PHP/SearchItemsByCategory.php?category=1&categoryName=Computers+",106,0,0,5,0,78,1383,0.06,0.00,0,0,16,16,16,16,31,47,78,78,78,78
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Antiques+%26+Art+",89,0,0,7,0,16,1393,0.05,0.00,0,16,16,16,16,16,16,16,16,16,16,16
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Books+",102,0,0,11,0,219,1375,0.06,0.00,0,16,16,16,16,16,170,210,220,220,220,220
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Business%2C+Office+%26+Industrial+",102,0,0,6,0,31,1423,0.06,0.00,0,16,16,16,16,16,31,31,31,31,31,31
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Clothing+%26+Accessories+",88,0,0,9,0,218,1409,0.05,0.00,0,16,16,16,16,16,47,220,220,220,220,220
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Coins+",100,0,0,8,0,220,1375,0.06,0.00,0,0,16,16,16,17,190,220,220,220,220,220
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Computers+",102,0,0,7,0,173,1383,0.06,0.00,0,16,16,16,16,17,31,47,170,170,170,170
