"Type","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s","Requests Failed/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999","100%"
"POST","/PHP/SearchItemsByCategory.php?category=1&categoryName=Antiques+%26+Art+",91,0,16,85,15,406,1393,0.05,0.00,16,140,140,140,140,250,390,410,410,410,410,410
"POST","/PHP/SearchItemsByCategory.php?category=1&categoryName=Books+",102,0,16,76,15,376,1375,0.06,0.00,16,140,140,140,160,160,300,360,380,380,380,380
"POST","/PHP/SearchItemsByCategory.php?category=1&categoryName=Business%2C+Office+%26+Industrial+",102,0,31,77,15,328,1423,0.06,0.00,31,140,140,140,140,160,160,190,330,330,330,330
"POST","/PHP/SearchItemsByCategory.php?category=1&categoryName=Clothing+%26+Accessories+",112,0,31,72,15,281,1409,0.06,0.00,31,140,140,140,160,160,170,190,280,280,280,280
"POST","/PHP/SearchItemsByCategory.php?category=1&categoryName=Coins+",87,0,31,83,13,374,1375,0.05,0.00,31,140,140,140,140,160,320,370,370,370,370,370
"POST","/PHP/SearchItemsByCategory.php?category=1&categoryName=Computers+",103,0,17,84,15,330,1383,0.06,0.00,17,140,140,140,160,250,270,280,330,330,330,330
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Antiques+%26+Art+",99,0,140,98,15,453,1393,0.05,0.00,140,140,140,140,160,300,340,450,450,450,450,450
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Books+",90,0,140,90,15,390,1375,0.05,0.00,140,140,140,140,150,160,280,390,390,390,390,390
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Business%2C+Office+%26+Industrial+",113,0,140,125,15,4730,1423,0.06,0.00,140,140,140,140,150,160,250,310,4700,4700,4700,4700
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Clothing+%26+Accessories+",119,0,140,92,12,421,1409,0.07,0.00,140,140,140,140,160,250,360,380,420,420,420,420
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Coins+",102,0,140,101,14,393,1375,0.06,0.00,140,140,140,140,160,340,360,380,390,390,390,390
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Computers+",98,0,21,82,13,427,1383,0.05,0.00,26,140,140,140,160,190,380,430,430,430,430,430
"POST","/PHP/SearchItemsByCategory.php?category=11&categoryName=Antiques+%26+Art+",92,0,47,91,15,361,1393,0.05,0.00,140,140,140,140,160,280,340,360,360,360,360,360
"POST","/PHP/SearchItemsByCategory.php?category=11&categoryName=Books+",104,0,31,80,7,296,1375,0.06,0.00,47,140,140,140,140,160,160,160,300,300,300,300
"POST","/PHP/SearchItemsByCategory.php?category=11&categoryName=Business%2C+Office+%26+Industrial+",114,0,140,91,15,421,1423,0.06,0.00,140,140,140,140,160,190,230,330,420,420,420,420
"POST","/PHP/SearchItemsByCategory.php?category=11&categoryName=Clothing+%26+Accessories+",114,0,140,91,8,406,1409,0.06,0.00,140,140,140,150,160,200,310,380,410,410,410,410
"POST","/PHP/SearchItemsByCategory.php?category=11&categoryName=Coins+",96,0,17,86,15,548,1375,0.05,0.00,31,140,140,140,160,170,360,550,550,550,550,550
"POST","/PHP/SearchItemsByCategory.php?category=11&categoryName=Computers+",98,0,16,81,15,375,1383,0.05,0.00,16,140,140,140,150,270,330,380,380,380,380,380
"POST","/PHP/SearchItemsByCategory.php?category=12&categoryName=Antiques+%26+Art+",108,0,140,99,15,453,1393,0.06,0.00,140,140,140,140,160,250,410,410,450,450,450,450
"POST","/PHP/SearchItemsByCategory.php?category=12&categoryName=Books+",98,0,140,92,8,390,1375,0.05,0.00,140,140,140,140,140,170,360,390,390,390,390,390
"POST","/PHP/SearchItemsByCategory.php?category=12&categoryName=Business%2C+Office+%26+Industrial+",89,0,31,80,15,329,1423,0.05,0.00,31,140,140,140,160,160,160,330,330,330,330,330
"POST","/PHP/SearchItemsByCategory.php?category=12&categoryName=Clothing+%26+Accessories+",98,0,140,85,15,316,1409,0.05,0.00,140,140,140,140,160,160,280,320,320,320,320,320
"POST","/PHP/SearchItemsByCategory.php?category=12&categoryName=Coins+",95,0,140,89,15,421,1375,0.05,0.00,140,140,140,140,160,160,410,420,420,420,420,420
"POST","/PHP/SearchItemsByCategory.php?category=12&categoryName=Computers+",120,0,63,83,15,343,1383,0.07,0.00,130,140,140,140,150,160,160,170,340,340,340,340
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Antiques+%26+Art+",93,0,31,82,15,360,1393,0.05,0.00,31,140,140,140,160,160,300,360,360,360,360,360
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Books+",106,0,31,85,0,359,1375,0.06,0.00,31,140,140,140,160,190,310,360,360,360,360,360
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Business%2C+Office+%26+Industrial+",102,0,31,85,15,367,1423,0.06,0.00,31,140,140,140,160,160,330,360,370,370,370,370
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Clothing+%26+Accessories+",106,0,31,84,15,393,1409,0.06,0.00,34,140,140,140,160,160,190,360,390,390,390,390
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Coins+",98,0,140,91,0,546,1375,0.05,0.00,140,140,140,140,160,160,370,550,550,550,550,550
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Computers+",107,0,16,84,15,421,1383,0.06,0.00,16,140,140,140,160,160,340,420,420,420,420,420
"POST","/PHP/SearchItemsByCategory.php?category=14&categoryName=Antiques+%26+Art+",110,0,16,74,14,328,1393,0.06,0.00,17,140,140,140,160,160,160,300,330,330,330,330
"POST","/PHP/SearchItemsByCategory.php?category=14&categoryName=Books+",93,0,140,94,10,376,1375,0.05,0.00,140,140,140,140,160,280,340,380,380,380,380,380
"POST","/PHP/SearchItemsByCategory.php?category=14&categoryName=Business%2C+Office+%26+Industrial+",113,0,16,89,15,828,1423,0.06,0.00,16,140,140,140,160,330,390,500,830,830,830,830
"POST","/PHP/SearchItemsByCategory.php?category=14&categoryName=Clothing+%26+Accessories+",94,0,47,94,4,440,1409,0.05,0.00,63,140,140,160,160,330,410,440,440,440,440,440
"POST","/PHP/SearchItemsByCategory.php?category=14&categoryName=Coins+",111,0,140,87,15,407,1375,0.06,0.00,140,140,140,140,150,160,260,310,410,410,410,410
"POST","/PHP/SearchItemsByCategory.php?category=14&categoryName=Computers+",108,0,140,100,15,765,1383,0.06,0.00,140,140,140,140,160,170,390,410,770,770,770,770
"POST","/PHP/SearchItemsByCategory.php?category=15&categoryName=Antiques+%26+Art+",99,0,140,103,10,486,1393,0.05,0.00,140,140,140,140,160,280,360,490,490,490,490,490
"POST","/PHP/SearchItemsByCategory.php?category=15&categoryName=Books+",105,0,140,88,15,437,1375,0.06,0.00,140,140,140,140,160,160,230,250,440,440,440,440
"POST","/PHP/SearchItemsByCategory.php?category=15&categoryName=Business%2C+Office+%26+Industrial+",102,0,31,82,15,437,1423,0.06,0.00,31,140,140,140,160,160,250,350,440,440,440,440
"POST","/PHP/SearchItemsByCategory.php?category=15&categoryName=Clothing+%26+Accessories+",84,0,18,82,15,406,1409,0.05,0.00,31,140,140,140,140,160,350,410,410,410,410,410
"POST","/PHP/SearchItemsByCategory.php?category=15&categoryName=Coins+",112,0,31,87,15,406,1375,0.06,0.00,31,140,140,140,160,290,340,350,410,410,410,410
