"Type","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s","Requests Failed/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999","100%"
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Antiques+%26+Art+",4582,0,160,193,104,640,1393,2.54,0.00,160,190,230,250,300,380,440,480,600,640,640,640
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Books+",4472,0,160,192,104,640,1375,2.48,0.00,160,190,220,250,300,360,430,470,550,640,640,640
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Business%2C+Office+%26+Industrial+",4610,0,160,194,104,1267,1423,2.56,0.00,160,200,230,250,300,380,440,490,580,1300,1300,1300
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Clothing+%26+Accessories+",4632,1,160,190,62,656,1408,2.57,0.00,160,190,220,240,300,360,420,470,580,660,660,660
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Coins+",4635,0,160,193,109,3170,1375,2.57,0.00,160,190,230,250,300,360,430,480,580,3200,3200,3200
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Computers+",4698,0,160,192,104,1369,1383,2.61,0.00,160,190,220,240,300,370,440,480,600,1400,1400,1400
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Antiques+%26+Art+",4579,0,160,192,109,640,1393,2.54,0.00,160,190,230,250,300,360,440,470,590,640,640,640
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Books+",4616,0,160,191,104,578,1375,2.56,0.00,160,190,220,240,300,360,420,450,560,580,580,580
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Business%2C+Office+%26+Industrial+",4679,0,160,192,104,1188,1423,2.60,0.00,160,190,220,250,300,380,440,470,590,1200,1200,1200
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Clothing+%26+Accessories+",4435,0,160,193,109,625,1409,2.46,0.00,160,190,230,250,300,360,440,470,560,630,630,630
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Coins+",4541,0,160,191,108,1390,1375,2.52,0.00,160,190,220,240,300,360,420,470,580,1400,1400,1400
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Computers+",4630,0,160,192,109,612,1383,2.57,0.00,160,190,220,250,300,370,420,470,570,610,610,610
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Antiques+%26+Art+",4654,0,160,191,104,634,1393,2.58,0.00,160,190,220,240,300,360,440,470,580,630,630,630
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Books+",4513,0,160,191,109,609,1375,2.50,0.00,160,190,220,240,300,360,440,480,570,610,610,610
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Business%2C+Office+%26+Industrial+",4540,0,160,189,107,640,1423,2.52,0.00,160,190,220,230,280,360,420,470,560,640,640,640
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Clothing+%26+Accessories+",4649,0,160,192,109,674,1409,2.58,0.00,160,200,220,250,300,360,440,470,600,670,670,670
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Coins+",4521,0,160,190,107,578,1375,2.51,0.00,160,190,220,240,300,360,420,470,560,580,580,580
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Computers+",4502,0,160,191,105,609,1383,2.50,0.00,160,190,220,250,300,360,440,480,570,610,610,610
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Antiques+%26+Art+",4598,0,160,192,109,634,1393,2.55,0.00,160,190,220,250,300,380,440,470,560,630,630,630
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Books+",4524,0,160,190,108,1234,1375,2.51,0.00,160,190,220,230,300,360,430,470,610,1200,1200,1200
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Business%2C+Office+%26+Industrial+",4548,0,160,190,108,1220,1423,2.52,0.00,160,190,220,230,300,360,420,470,590,1200,1200,1200
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Clothing+%26+Accessories+",4472,0,160,192,105,634,1409,2.48,0.00,160,190,220,250,300,360,420,470,550,630,630,630
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Coins+",4580,0,160,190,109,1142,1375,2.54,0.00,160,190,220,240,300,360,410,450,550,1100,1100,1100
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Computers+",4578,0,160,192,109,596,1383,2.54,0.00,160,190,220,250,300,380,440,470,550,600,600,600
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Antiques+%26+Art+",4552,0,160,192,109,1133,1393,2.53,0.00,160,190,220,250,300,360,440,480,560,1100,1100,1100
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Books+",4526,0,160,189,109,657,1375,2.51,0.00,160,190,220,240,300,360,420,470,600,660,660,660
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Business%2C+Office+%26+Industrial+",4534,0,160,192,105,562,1423,2.52,0.00,160,200,220,250,300,360,440,470,550,560,560,560
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Clothing+%26+Accessories+",4510,0,160,189,109,1267,1409,2.50,0.00,160,190,220,230,300,360,420,450,550,1300,1300,1300
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Coins+",4517,0,160,193,105,643,1375,2.51,0.00,160,200,230,250,300,370,440,470,580,640,640,640
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Computers+",4527,0,160,192,106,634,1383,2.51,0.00,160,190,220,250,300,370,440,470,590,630,630,630
"POST","/PHP/SearchItemsByCategory.php?category=25&categoryName=Antiques+%26+Art+",4569,0,160,192,109,1450,1393,2.54,0.00,160,190,220,240,300,380,440,480,580,1500,1500,1500
"POST","/PHP/SearchItemsByCategory.php?category=25&categoryName=Books+",4603,0,160,189,109,1142,1375,2.55,0.00,160,190,220,230,300,360,420,470,560,1100,1100,1100
"POST","/PHP/SearchItemsByCategory.php?category=25&categoryName=Business%2C+Office+%26+Industrial+",4609,0,160,191,107,1327,1423,2.56,0.00,160,190,220,240,300,360,420,470,560,1300,1300,1300
"POST","/PHP/SearchItemsByCategory.php?category=25&categoryName=Clothing+%26+Accessories+",4577,0,160,191,101,640,1409,2.54,0.00,160,190,220,230,300,380,440,480,580,640,640,640
"POST","/PHP/SearchItemsByCategory.php?category=25&categoryName=Coins+",4514,0,160,191,109,674,1375,2.51,0.00,160,190,220,240,300,360,430,470,600,670,670,670
"POST","/PHP/SearchItemsByCategory.php?category=25&categoryName=Computers+",4680,0,160,192,109,597,1383,2.60,0.00,160,190,220,250,300,370,420,450,550,600,600,600
