"Type","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s","Requests Failed/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999","100%"
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Antiques+%26+Art+",2356,0,16,20,0,156,1393,1.31,0.00,16,16,17,31,31,47,63,94,160,160,160,160
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Books+",2452,0,16,21,0,218,1375,1.36,0.00,16,16,31,31,31,47,78,110,160,220,220,220
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Business%2C+Office+%26+Industrial+",2345,0,16,20,0,281,1423,1.30,0.00,16,16,31,31,31,32,62,78,160,280,280,280
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Clothing+%26+Accessories+",2342,0,16,20,0,156,1409,1.30,0.00,16,16,17,31,31,32,62,79,140,160,160,160
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Coins+",2388,1,16,20,0,268,1374,1.33,0.00,16,16,22,31,31,46,63,94,170,270,270,270
"POST","/PHP/SearchItemsByCategory.php?category=10&categoryName=Computers+",2334,0,16,20,0,140,1383,1.30,0.00,16,16,17,31,31,32,63,110,130,140,140,140
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Antiques+%26+Art+",2326,0,16,20,0,156,1393,1.29,0.00,16,16,31,31,31,47,63,94,140,160,160,160
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Books+",2335,0,16,20,0,234,1375,1.30,0.00,16,16,31,31,31,47,63,81,160,230,230,230
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Business%2C+Office+%26+Industrial+",2348,0,16,20,0,150,1423,1.30,0.00,16,16,25,31,31,47,63,94,140,150,150,150
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Clothing+%26+Accessories+",2457,0,16,21,0,234,1409,1.36,0.00,16,16,31,31,31,47,63,110,140,230,230,230
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Coins+",2356,0,16,20,0,171,1375,1.31,0.00,16,16,20,31,31,47,63,100,160,170,170,170
"POST","/PHP/SearchItemsByCategory.php?category=13&categoryName=Computers+",2456,0,16,21,0,1062,1383,1.36,0.00,16,16,31,31,31,47,63,110,190,1100,1100,1100
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Antiques+%26+Art+",2325,0,16,20,0,157,1393,1.29,0.00,16,16,31,31,31,47,63,110,160,160,160,160
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Books+",2332,0,16,21,0,265,1375,1.29,0.00,16,16,31,31,31,47,63,110,160,270,270,270
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Business%2C+Office+%26+Industrial+",2290,0,16,21,0,1034,1423,1.27,0.00,16,16,31,31,31,47,63,110,190,1000,1000,1000
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Clothing+%26+Accessories+",2364,1,16,21,0,1024,1408,1.31,0.00,16,16,31,31,31,47,63,110,220,1000,1000,1000
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Coins+",2224,0,16,20,0,171,1375,1.23,0.00,16,16,31,31,31,33,63,94,140,170,170,170
"POST","/PHP/SearchItemsByCategory.php?category=16&categoryName=Computers+",2316,0,16,21,0,1046,1383,1.29,0.00,16,16,31,31,31,47,78,110,160,1000,1000,1000
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Antiques+%26+Art+",2385,0,16,20,0,213,1393,1.32,0.00,16,16,17,31,31,32,63,110,170,210,210,210
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Books+",2402,1,16,21,0,1017,1374,1.33,0.00,16,16,31,31,31,47,78,110,160,1000,1000,1000
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Business%2C+Office+%26+Industrial+",2308,0,16,20,0,156,1423,1.28,0.00,16,16,31,31,31,47,63,94,130,160,160,160
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Clothing+%26+Accessories+",2328,1,16,21,0,1032,1408,1.29,0.00,16,16,31,31,31,47,63,94,220,1000,1000,1000
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Coins+",2351,1,16,20,0,156,1374,1.31,0.00,16,16,25,31,31,47,62,94,140,160,160,160
"POST","/PHP/SearchItemsByCategory.php?category=19&categoryName=Computers+",2221,2,16,20,0,140,1381,1.23,0.00,16,16,31,31,31,47,78,94,130,140,140,140
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Antiques+%26+Art+",2303,1,16,21,0,218,1392,1.28,0.00,16,16,31,31,31,47,78,100,170,220,220,220
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Books+",2325,1,16,21,0,1032,1374,1.29,0.00,16,16,31,31,31,47,78,110,220,1000,1000,1000
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Business%2C+Office+%26+Industrial+",2392,1,16,20,0,234,1422,1.33,0.00,16,16,25,31,31,32,62,78,160,230,230,230
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Clothing+%26+Accessories+",2230,0,16,20,0,171,1409,1.24,0.00,16,16,19,31,31,47,63,94,130,170,170,170
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Coins+",2312,1,16,20,0,203,1374,1.28,0.00,16,16,19,31,31,33,63,110,160,200,200,200
"POST","/PHP/SearchItemsByCategory.php?category=22&categoryName=Computers+",2404,0,16,21,0,1031,1383,1.33,0.00,16,16,28,31,31,47,64,110,200,1000,1000,1000
"POST","/PHP/SearchItemsByCategory.php?category=25&categoryName=Antiques+%26+Art+",2256,0,16,20,0,203,1393,1.25,0.00,16,16,31,31,31,32,63,94,140,200,200,200
"POST","/PHP/SearchItemsByCategory.php?category=25&categoryName=Books+",2270,1,16,21,0,171,1374,1.26,0.00,16,16,31,31,31,47,78,110,140,170,170,170
"POST","/PHP/SearchItemsByCategory.php?category=25&categoryName=Business%2C+Office+%26+Industrial+",2388,0,16,21,0,218,1423,1.33,0.00,16,16,31,31,31,47,65,110,160,220,220,220
"POST","/PHP/SearchItemsByCategory.php?category=25&categoryName=Clothing+%26+Accessories+",2326,1,16,21,0,187,1408,1.29,0.00,16,16,31,31,31,47,63,110,160,190,190,190
"POST","/PHP/SearchItemsByCategory.php?category=25&categoryName=Coins+",2352,0,16,21,0,156,1375,1.31,0.00,16,16,31,31,31,47,63,94,140,160,160,160
"POST","/PHP/SearchItemsByCategory.php?category=25&categoryName=Computers+",2336,1,16,21,0,218,1382,1.30,0.00,16,16,31,31,31,47,63,110,160,220,220,220
"POST","/PHP/SearchItemsByCategory.php?category=28&categoryName=Antiques+%26+Art+",2285,0,16,20,0,218,1393,1.27,0.00,16,16,18,31,31,31,63,94,200,220,220,220
"POST","/PHP/SearchItemsByCategory.php?category=28&categoryName=Books+",2311,1,16,20,0,156,1374,1.28,0.00,16,16,31,31,31,47,63,79,140,160,160,160
"POST","/PHP/SearchItemsByCategory.php?category=28&categoryName=Business%2C+Office+%26+Industrial+",2462,0,16,21,0,140,1423,1.37,0.00,16,16,31,31,31,47,63,94,140,140,140,140
"POST","/PHP/SearchItemsByCategory.php?category=28&categoryName=Clothing+%26+Accessories+",2384,0,16,22,0,1043,1409,1.32,0.00,16,16,31,31,31,47,78,110,170,1000,1000,1000
"POST","/PHP/SearchItemsByCategory.php?category=28&categoryName=Coins+",2294,1,16,20,0,203,1374,1.27,0.00,16,16,31,31,31,32,62,94,140,200,200,200
"POST","/PHP/SearchItemsByCategory.php?category=28&categoryName=Computers+",2328,1,16,20,0,171,1382,1.29,0.00,16,16,31,31,31,33,63,94,150,170,170,170
